target,parameter,S1,S1_conf,ST,ST_conf
peak_mutiny,w1,0.13473219041415502,0.041980386450783,0.21425375797806404,0.028720154141540888
peak_mutiny,intervention_quarter,0.5472419845875207,0.06689370500388672,0.7012145759389992,0.06742980063289244
peak_mutiny,intervention_coverage,0.052913880903626205,0.03635427502528528,0.16028478177342725,0.02609602045703363
peak_mutiny,rebel_threshold,0.039261986840376406,0.03393245088439929,0.14377728512620966,0.02347162026964304
collapse_quarter,w1,0.1334449490055755,0.09028576659315002,0.5359144885601069,0.08845139844959918
collapse_quarter,intervention_quarter,0.09965435196633912,0.05675178264380761,0.45105278931594417,0.06904065252322782
collapse_quarter,intervention_coverage,0.050638379890184465,0.06156093089971587,0.3757192454414624,0.07314486368032146
collapse_quarter,rebel_threshold,-0.009336634839012377,0.06750314244528868,0.39022688894861096,0.06331277116855955
