target,parameter,S1,S1_conf,ST,ST_conf
peak_mutiny,w1,0.12603021997876374,0.020814835985136063,0.21648397688814708,0.014837184018423346
peak_mutiny,intervention_quarter,0.557387658175451,0.03049099911803338,0.6985542181390864,0.03339504444504716
peak_mutiny,intervention_coverage,0.05853485583121576,0.017544708556749913,0.1686472763668253,0.013248280876387776
peak_mutiny,rebel_threshold,0.05945029020826937,0.015749528851832686,0.14579270086089566,0.011750683211009852
collapse_quarter,w1,0.11238936033829021,0.03495501012496098,0.536212998133424,0.04293011560833826
collapse_quarter,intervention_quarter,0.11369324154220341,0.03566284019629583,0.5052780752516403,0.04224856551365011
collapse_quarter,intervention_coverage,0.08336744809955685,0.026293088283264942,0.39081452511662346,0.0399504328355456
collapse_quarter,rebel_threshold,0.03751911185232046,0.02753277305875565,0.4047039630767023,0.03503481735342708
