row_index,w1,w2,w3,w4,w5_social,despair_rate,rebel_threshold,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
1346,0.07849609375,0.7578125,0.39765625000000004,1.9853515625,0.8119140625,0.030017578125,0.7071484375,93.17,9.85698939839138,14.6,2.33238075793812
1347,0.07849609375,0.7578125,0.39765625000000004,1.9853515625,0.5798828125000001,0.021748046875,0.7071484375,85.84,11.144884028109043,15.4,1.2
1348,0.07849609375,0.7578125,0.39765625000000004,1.9853515625,0.5798828125000001,0.030017578125,0.6125390625,86.588,10.641167981006598,12.0,4.0
1349,0.07029296875,0.43281250000000004,0.37734375,1.9787109375,0.8119140625,0.021748046875,0.6125390625,94.252,9.638801585259447,13.0,4.0
1350,0.06099609375000001,0.5578125,0.29765625,1.5603515625000002,0.8048828125,0.022767578125,0.6021484374999999,91.502,10.026868703638241,12.8,3.9191835884530852
1351,0.05279296875000001,0.5578125,0.29765625,1.5603515625000002,0.8048828125,0.022767578125,0.6021484374999999,93.03,9.985853994526456,12.8,3.9191835884530852
1352,0.06099609375000001,0.2328125,0.29765625,1.5603515625000002,0.8048828125,0.022767578125,0.6021484374999999,91.502,10.026868703638241,13.0,3.521363372331802
1353,0.06099609375000001,0.5578125,0.47734375000000007,1.5603515625000002,0.8048828125,0.022767578125,0.6021484374999999,83.626,11.587161170882192,12.0,4.0
1354,0.06099609375000001,0.5578125,0.29765625,2.4037109375,0.8048828125,0.022767578125,0.6021484374999999,94.444,9.641430599242003,13.2,3.6
1355,0.06099609375000001,0.5578125,0.29765625,1.5603515625000002,0.5869140625,0.022767578125,0.6021484374999999,91.502,10.026868703638241,12.8,3.9191835884530852
1356,0.06099609375000001,0.5578125,0.29765625,1.5603515625000002,0.8048828125,0.014498046875,0.6021484374999999,85.31599999999999,11.094223001183993,13.0,4.0
1357,0.06099609375000001,0.5578125,0.29765625,1.5603515625000002,0.8048828125,0.022767578125,0.7175390625,83.518,11.772397207026275,16.0,1.5491933384829668
1358,0.05279296875000001,0.2328125,0.47734375000000007,2.4037109375,0.5869140625,0.014498046875,0.7175390625,77.02199999999999,23.317305504710447,17.4,1.7435595774162693
1359,0.025996093750000004,0.9578125,0.49765625,2.4103515625,0.3548828125,0.008267578125000001,0.6721484375,20.0,40.0,1.8,5.6
1360,0.01779296875,0.9578125,0.49765625,2.4103515625,0.3548828125,0.008267578125000001,0.6721484375,20.0,40.0,1.8,5.6
1361,0.025996093750000004,0.6328125,0.49765625,2.4103515625,0.3548828125,0.008267578125000001,0.6721484375,20.0,40.0,1.8,5.6
1362,0.025996093750000004,0.9578125,0.27734375,2.4103515625,0.3548828125,0.008267578125000001,0.6721484375,20.0,40.0,1.8,5.6
