row_index,w1,w2,w3,w4,w5_social,despair_rate,rebel_threshold,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
120,0.06697753906250001,0.8511718750000001,0.44355468750000004,1.521337890625,0.995166015625,0.007545410156250001,0.675087890625,91.608,10.119844662839446,16.0,1.5491933384829668
121,0.06697753906250001,0.8511718750000001,0.3541015625,0.815771484375,0.995166015625,0.007545410156250001,0.675087890625,91.46400000000001,10.14548687841052,15.6,2.33238075793812
122,0.06697753906250001,0.8511718750000001,0.3541015625,1.521337890625,0.197998046875,0.007545410156250001,0.675087890625,87.10799999999999,10.850178616041303,16.0,1.5491933384829668
123,0.06697753906250001,0.8511718750000001,0.3541015625,1.521337890625,0.995166015625,0.02167724609375,0.675087890625,92.82,9.536806593404311,14.2,3.1240998703626617
124,0.06697753906250001,0.8511718750000001,0.3541015625,1.521337890625,0.995166015625,0.007545410156250001,0.653623046875,89.58,10.311242408167892,14.6,2.8000000000000003
125,0.0117431640625,0.307421875,0.44355468750000004,0.815771484375,0.197998046875,0.02167724609375,0.653623046875,75.466,23.325809396460397,17.0,2.0976176963403033
126,0.049477539062500006,0.25117187500000004,0.25410156250000004,1.946337890625,0.770166015625,0.014795410156250001,0.6400878906249999,91.28,9.910856673365828,16.0,1.5491933384829668
127,0.0292431640625,0.25117187500000004,0.25410156250000004,1.946337890625,0.770166015625,0.014795410156250001,0.6400878906249999,77.1,23.747062976292458,17.2,2.1354156504062622
128,0.049477539062500006,0.507421875,0.25410156250000004,1.946337890625,0.770166015625,0.014795410156250001,0.6400878906249999,91.28,9.910856673365828,16.0,1.5491933384829668
129,0.049477539062500006,0.25117187500000004,0.3435546875,1.946337890625,0.770166015625,0.014795410156250001,0.6400878906249999,90.014,10.216301874944772,15.4,1.2
130,0.049477539062500006,0.25117187500000004,0.25410156250000004,1.240771484375,0.770166015625,0.014795410156250001,0.6400878906249999,85.604,11.498119150539361,15.4,1.2
131,0.049477539062500006,0.25117187500000004,0.25410156250000004,1.946337890625,0.422998046875,0.014795410156250001,0.6400878906249999,91.28,9.910856673365828,16.0,1.5491933384829668
132,0.049477539062500006,0.25117187500000004,0.25410156250000004,1.946337890625,0.770166015625,0.014427246093750002,0.6400878906249999,90.896,10.178335030838785,16.0,1.5491933384829668
133,0.049477539062500006,0.25117187500000004,0.25410156250000004,1.946337890625,0.770166015625,0.014795410156250001,0.6186230468749999,83.542,11.485480225049365,15.4,1.2
134,0.0292431640625,0.507421875,0.3435546875,1.240771484375,0.422998046875,0.014427246093750002,0.6186230468749999,90.22,10.168018489361632,15.8,1.4696938456699067
135,0.014477539062500001,0.651171875,0.4541015625,1.096337890625,0.320166015625,0.02929541015625,0.710087890625,38.71,32.280149937693906,9.6,8.890444308357148
136,0.06424316406250001,0.651171875,0.4541015625,1.096337890625,0.320166015625,0.02929541015625,0.710087890625,92.63799999999999,9.867839479845628,15.2,1.1661903789690602
137,0.014477539062500001,0.907421875,0.4541015625,1.096337890625,0.320166015625,0.02929541015625,0.710087890625,38.71,32.280149937693906,9.6,8.890444308357148
138,0.014477539062500001,0.651171875,0.1435546875,1.096337890625,0.320166015625,0.02929541015625,0.710087890625,24.162,38.76608022485637,5.8,8.541662601625049
139,0.014477539062500001,0.651171875,0.4541015625,2.090771484375,0.320166015625,0.02929541015625,0.710087890625,24.076,38.773897199017796,5.8,8.541662601625049
140,0.014477539062500001,0.651171875,0.4541015625,1.096337890625,0.872998046875,0.02929541015625,0.710087890625,38.71,32.280149937693906,9.6,8.890444308357148
141,0.014477539062500001,0.651171875,0.4541015625,1.096337890625,0.320166015625,0.02892724609375,0.710087890625,37.264,33.29331500466723,5.6,8.2365041127896
142,0.014477539062500001,0.651171875,0.4541015625,1.096337890625,0.320166015625,0.02929541015625,0.688623046875,75.33600000000001,23.199847930536098,17.0,2.0976176963403033
143,0.06424316406250001,0.907421875,0.1435546875,2.090771484375,0.872998046875,0.02892724609375,0.688623046875,85.386,11.305405078987661,15.4,1.2
144,0.0166650390625,0.276171875,0.1166015625,2.211962890625,0.798291015625,0.006639160156250001,0.679462890625,20.0,40.0,2.4,6.8
145,0.0314306640625,0.276171875,0.1166015625,2.211962890625,0.798291015625,0.006639160156250001,0.679462890625,20.0,40.0,2.0,6.0
146,0.0166650390625,0.8324218750000001,0.1166015625,2.211962890625,0.798291015625,0.006639160156250001,0.679462890625,20.0,40.0,1.8,5.6
147,0.0166650390625,0.276171875,0.3060546875,2.211962890625,0.798291015625,0.006639160156250001,0.679462890625,20.0,40.0,2.4,6.8
148,0.0166650390625,0.276171875,0.1166015625,2.143896484375,0.798291015625,0.006639160156250001,0.679462890625,20.0,40.0,2.4,6.8
149,0.0166650390625,0.276171875,0.1166015625,2.211962890625,0.563623046875,0.006639160156250001,0.679462890625,20.0,40.0,2.4,6.8
150,0.0166650390625,0.276171875,0.1166015625,2.211962890625,0.798291015625,0.00627099609375,0.679462890625,20.0,40.0,2.4,6.8
151,0.0166650390625,0.276171875,0.1166015625,2.211962890625,0.798291015625,0.006639160156250001,0.719248046875,20.0,40.0,2.6,7.200000000000001
