row_index,w1,w4,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
2430,0.07854736328125,2.3061767578125,94.63,6.684058647259166,12.0,3.8987177379235853
2431,0.011486816406250001,2.3061767578125,60.0,48.98979485566356,8.4,7.683749084919419
2432,0.07854736328125,0.8908935546875001,99.758,0.44038165266050927,11.2,4.833218389437829
2433,0.07854736328125,0.8908935546875001,99.758,0.44038165266050927,11.2,4.833218389437829
2434,0.011486816406250001,2.3061767578125,60.0,48.98979485566356,8.4,7.683749084919419
2435,0.011486816406250001,0.8908935546875001,60.0,48.98979485566356,7.6,7.031358332498778
2436,0.06104736328125001,1.0311767578125,99.106,1.7879999999999994,12.0,3.8987177379235853
2437,0.06398681640625001,1.0311767578125,98.152,3.6959999999999984,12.0,3.8987177379235853
2438,0.06104736328125001,2.1658935546875,96.25,5.4553973274180505,13.8,2.6381811916545836
2439,0.06104736328125001,2.1658935546875,96.25,5.4553973274180505,13.8,2.6381811916545836
2440,0.06398681640625001,1.0311767578125,98.152,3.6959999999999984,12.0,3.8987177379235853
2441,0.06398681640625001,2.1658935546875,96.14200000000001,5.036095312839107,13.6,2.9393876913398134
2442,0.02604736328125,1.8811767578125,60.09400000000001,48.87489482341625,7.4,6.858571279792899
2443,0.028986816406250004,1.8811767578125,61.922000000000004,46.73474441997089,7.4,6.858571279792899
2444,0.02604736328125,1.3158935546875,67.058,41.86049994923615,10.8,6.013318551349164
2445,0.02604736328125,1.3158935546875,67.058,41.86049994923615,10.8,6.013318551349164
2446,0.028986816406250004,1.8811767578125,61.922000000000004,46.73474441997089,7.4,6.858571279792899
2447,0.028986816406250004,1.3158935546875,72.362,39.087545023958725,10.8,6.013318551349164
2448,0.021672363281250002,1.3499267578125,60.662,48.190382608981224,7.4,6.858571279792899
2449,0.06836181640625,1.3499267578125,97.95,4.1,12.0,3.8987177379235853
2450,0.021672363281250002,0.9971435546875,66.77000000000001,42.08243814229399,10.8,6.013318551349164
2451,0.021672363281250002,0.9971435546875,66.77000000000001,42.08243814229399,10.8,6.013318551349164
2452,0.06836181640625,1.3499267578125,97.95,4.1,12.0,3.8987177379235853
2453,0.06836181640625,0.9971435546875,97.048,5.9040000000000035,11.6,4.363484845854286
2454,0.056672363281250006,2.1999267578125,97.97,2.951514865285284,14.6,2.0591260281974
2455,0.03336181640625,2.1999267578125,62.44199999999999,46.16073500281381,7.4,6.858571279792899
2456,0.056672363281250006,1.8471435546875,96.32,4.743821244524293,14.0,2.3664319132398464
2457,0.056672363281250006,1.8471435546875,96.32,4.743821244524293,14.0,2.3664319132398464
2458,0.03336181640625,2.1999267578125,62.44199999999999,46.16073500281381,7.4,6.858571279792899
2459,0.03336181640625,1.8471435546875,67.442,41.575154311198894,10.8,6.013318551349164
2460,0.07417236328125,0.9249267578125,99.958,0.053814496188293114,11.4,4.586937976471886
2461,0.05086181640625,0.9249267578125,96.04400000000001,5.278005683968141,13.6,2.9393876913398134
2462,0.07417236328125,1.4221435546875,96.88199999999999,6.2360000000000015,11.6,4.363484845854286
2463,0.07417236328125,1.4221435546875,96.88199999999999,6.2360000000000015,11.6,4.363484845854286
2464,0.05086181640625,0.9249267578125,96.04400000000001,5.278005683968141,13.6,2.9393876913398134
2465,0.05086181640625,1.4221435546875,96.774,4.001827582492778,14.4,1.9595917942265424
2466,0.039172363281250004,1.7749267578125,77.798,37.138029242274015,10.8,6.013318551349164
2467,0.01586181640625,1.7749267578125,60.0,48.98979485566356,8.0,7.3484692283495345
2468,0.039172363281250004,2.2721435546875,67.68199999999999,41.403049356297416,10.8,6.013318551349164
2469,0.039172363281250004,2.2721435546875,67.68199999999999,41.403049356297416,10.8,6.013318551349164
2470,0.01586181640625,1.7749267578125,60.0,48.98979485566356,8.0,7.3484692283495345
2471,0.01586181640625,2.2721435546875,60.0,48.98979485566356,8.0,7.3484692283495345
2472,0.030422363281250003,1.1374267578125,77.65599999999999,39.09242054414129,10.8,6.013318551349164
2473,0.04211181640625,1.1374267578125,91.51,13.766489748661419,14.6,2.33238075793812
2474,0.030422363281250003,2.4846435546875,60.00599999999999,48.98244730513166,7.6,7.031358332498778
2475,0.030422363281250003,2.4846435546875,60.00599999999999,48.98244730513166,7.6,7.031358332498778
2476,0.04211181640625,1.1374267578125,91.51,13.766489748661419,14.6,2.33238075793812
2477,0.04211181640625,2.4846435546875,68.416,40.36044132563468,10.8,6.013318551349164
2478,0.06542236328125,1.9874267578125,97.518,4.439118831479957,13.4,3.2619012860600183
2479,0.07711181640625,1.9874267578125,95.40599999999999,5.905264092316277,12.0,3.8987177379235853
2480,0.06542236328125,1.6346435546875,96.51400000000001,5.33380764557553,12.6,3.7202150475476548
2481,0.06542236328125,1.6346435546875,96.51400000000001,5.33380764557553,12.6,3.7202150475476548
2482,0.07711181640625,1.9874267578125,95.40599999999999,5.905264092316277,12.0,3.8987177379235853
2483,0.07711181640625,1.6346435546875,97.228,5.5440000000000005,11.6,4.363484845854286
2484,0.047922363281250005,1.5624267578125002,96.57,4.828813518867757,14.6,2.33238075793812
2485,0.02461181640625,1.5624267578125002,61.279999999999994,47.46528836950219,7.4,6.858571279792899
2486,0.047922363281250005,2.0596435546875,92.516,13.97990786807982,14.8,2.4
2487,0.047922363281250005,2.0596435546875,92.516,13.97990786807982,14.8,2.4
2488,0.02461181640625,1.5624267578125002,61.279999999999994,47.46528836950219,7.4,6.858571279792899
2489,0.02461181640625,2.0596435546875,60.0,48.98979485566356,7.6,7.031358332498778
2490,0.01292236328125,2.4124267578125,60.0,48.98979485566356,8.2,7.520638270785266
2491,0.059611816406250004,2.4124267578125,97.774,3.7821983025748374,14.6,2.0591260281974
2492,0.01292236328125,1.2096435546875,60.0,48.98979485566356,7.8,7.19444229944198
2493,0.01292236328125,1.2096435546875,60.0,48.98979485566356,7.8,7.19444229944198
2494,0.059611816406250004,2.4124267578125,97.774,3.7821983025748374,14.6,2.0591260281974
2495,0.059611816406250004,1.2096435546875,98.978,1.5423929460419625,12.6,3.7202150475476548
