timestamp,universe_id,model_version,w1_energy,w2_drought,w3_rebellion,w4_policy,w5_social,despair_rate,rebellion_sentence_weight,natural_death_rate_quarterly,threshold,intervention_type,intervention_quarter,intervention_threshold,intervention_coverage,intervention_applied,n_promoted,mean_despair_pre,mean_despair_post,drought_enabled,n_voyages_sampled,n_agents,total_gdp,peak_mutiny,collapse_quarter,final_mortality
1785882967496,10,v1,0.01,0.2,0.1,2.4832,0.1,0.003,0.1254,0.00215,0.72,0,9,73.58,0.555,1,2202,8.0,5.808,1,30,6132,168644.7,0.0,-1,100.0
1785882968717,11,v1,0.01,0.2,0.1,1.2093,0.1,0.003,0.2103,0.002121,0.72,0,18,22.09,0.708,1,3026,17.0,9.024,1,30,5901,166599.0,0.0,-1,100.0
1785882970322,12,v1,0.01,0.2,0.1,0.9098,0.1,0.003,0.1484,0.002256,0.72,0,5,33.82,0.963,1,4502,4.0,2.545,1,30,6232,174431.9,100.0,26,99.2
1785882971922,13,v1,0.01,0.2,0.1,1.2565,0.1,0.003,0.2223,0.003227,0.72,0,14,29.32,0.384,1,1838,13.0,9.657,1,30,6309,170672.4,100.0,26,99.19
1785882963544,14,v1,0.01,0.2,0.1,0.995,0.1,0.003,0.1496,0.001774,0.72,0,22,56.04,0.683,1,0,0.0,0.0,1,30,5932,166237.2,0.0,-1,100.0
1785882964910,15,v1,0.01,0.2,0.1,1.9694,0.1,0.003,0.1052,0.002009,0.72,0,12,49.69,0.562,1,1946,11.0,8.103,1,30,6182,170672.0,0.0,-1,100.0
1785882966014,16,v1,0.01,0.2,0.1,1.4535,0.1,0.003,0.0847,0.003022,0.72,0,17,22.91,0.586,1,2179,16.0,10.57,1,30,5915,167310.7,0.0,-1,100.0
1785882967463,17,v1,0.01,0.2,0.1,0.9818,0.1,0.003,0.1722,0.003131,0.72,0,35,44.19,0.999,1,0,19.383,19.383,1,30,5763,152851.5,100.0,19,97.57
1785882968818,18,v1,0.01,0.2,0.1,0.9616,0.1,0.003,0.1982,0.00299,0.72,0,16,87.69,0.444,1,0,15.0,15.0,1,30,6237,170903.9,100.0,25,98.49
1785882970472,19,v1,0.01,0.2,0.1,1.6044,0.1,0.003,0.0933,0.001643,0.72,0,12,51.58,0.677,1,3213,11.0,6.636,1,30,6742,185653.8,100.0,26,100.0
1785882972015,20,v1,0.01,0.2,0.1,1.6286,0.1,0.003,0.1426,0.002246,0.72,0,32,85.96,0.608,1,0,19.0,19.0,1,30,5972,165972.0,100.0,25,100.0
1785882963856,21,v1,0.01,0.2,0.1,1.8242,0.1,0.003,0.1857,0.00297,0.72,0,14,94.41,0.876,1,0,13.0,13.0,1,30,5548,154685.1,100.0,25,100.0
1785882965575,22,v1,0.01,0.2,0.1,1.6168,0.1,0.003,0.139,0.001721,0.72,0,28,37.04,0.8,1,0,0.0,0.0,1,30,6421,176308.4,0.0,-1,100.0
1785882966856,23,v1,0.01,0.2,0.1,1.9335,0.1,0.003,0.1552,0.003198,0.72,0,4,57.97,0.383,1,1567,3.0,2.752,1,30,6369,175364.1,0.0,-1,100.0
1785882968163,24,v1,0.01,0.2,0.1,1.6636,0.1,0.003,0.2017,0.002171,0.72,0,6,27.67,0.527,1,2504,5.0,3.792,1,30,6281,177059.7,100.0,25,100.0
1785882969281,25,v1,0.01,0.2,0.1,2.0384,0.1,0.003,0.1778,0.001922,0.72,0,15,20.33,0.625,1,2235,14.0,9.283,1,30,5839,158501.8,0.0,-1,100.0
1785882970831,26,v1,0.01,0.2,0.1,1.5698,0.1,0.003,0.2248,0.002505,0.72,0,26,41.02,0.47,1,0,1.692,1.692,1,30,6427,187691.8,100.0,26,100.0
1785882972681,27,v1,0.01,0.2,0.1,1.5044,0.1,0.003,0.0961,0.002363,0.72,0,27,92.84,0.754,1,0,0.0,0.0,1,30,6206,174733.7,0.0,-1,100.0
1785882965112,28,v1,0.01,0.2,0.1,1.3406,0.1,0.003,0.1743,0.001894,0.72,0,22,51.21,0.896,1,0,3.167,3.167,1,30,6366,167827.3,100.0,25,99.5
1785882966276,29,v1,0.01,0.2,0.1,0.8113,0.1,0.003,0.1642,0.002963,0.72,0,34,74.58,0.346,1,0,19.622,19.622,1,30,6211,177870.3,100.0,25,95.94
1785882967679,30,v1,0.01,0.2,0.1,1.562,0.1,0.003,0.1196,0.002467,0.72,0,33,51.62,0.686,1,0,0.0,0.0,1,30,5462,152958.9,0.0,-1,100.0
1785882969306,31,v1,0.01,0.2,0.1,2.1675,0.1,0.003,0.2064,0.001696,0.72,0,23,58.44,0.791,1,0,0.0,0.0,1,30,7640,203126.4,0.0,-1,100.0
1785882970628,32,v1,0.01,0.2,0.1,1.5816,0.1,0.003,0.2449,0.002523,0.72,0,29,34.89,0.868,1,0,19.666,19.666,1,30,5957,160825.8,100.0,25,100.0
1785882972289,33,v1,0.01,0.2,0.1,1.757,0.1,0.003,0.2352,0.002487,0.72,0,20,65.88,0.513,1,2074,19.0,13.387,1,30,6560,176703.3,100.0,26,100.0
1785882973625,34,v1,0.01,0.2,0.1,1.8269,0.1,0.003,0.1564,0.002223,0.72,0,29,27.66,0.904,1,0,0.0,0.0,1,30,6020,164626.3,0.0,-1,100.0
1785882965588,35,v1,0.01,0.2,0.1,1.7495,0.1,0.003,0.0624,0.002711,0.72,0,12,87.0,0.811,1,0,11.0,11.0,1,30,6026,160684.1,0.0,-1,100.0
1785882966792,36,v1,0.01,0.2,0.1,1.3915,0.1,0.003,0.1016,0.002616,0.72,0,28,52.18,0.92,1,0,19.804,19.804,1,30,5940,164325.7,100.0,25,99.51
1785882968204,37,v1,0.01,0.2,0.1,2.4028,0.1,0.003,0.1881,0.002943,0.72,0,23,64.18,0.518,1,0,0.0,0.0,1,30,5786,162116.2,0.0,-1,100.0
1785882969630,38,v1,0.01,0.2,0.1,0.8405,0.1,0.003,0.1343,0.001629,0.72,0,8,81.35,0.306,1,0,7.0,7.0,1,30,6787,180820.6,100.0,25,97.63
1785882971031,39,v1,0.01,0.2,0.1,2.1916,0.1,0.003,0.2191,0.00316,0.72,0,36,86.42,0.784,1,0,0.0,0.0,1,30,6384,182046.8,0.0,-1,100.0
1785882972798,40,v1,0.01,0.2,0.1,1.0981,0.1,0.003,0.1369,0.00135,0.72,0,17,49.16,0.71,1,3377,16.0,8.475,1,30,6406,181838.2,100.0,26,100.0
1785882974016,41,v1,0.01,0.2,0.1,1.7312,0.1,0.003,0.1527,0.001688,0.72,0,27,75.15,0.327,1,0,0.0,0.0,1,30,5773,158898.2,0.0,-1,100.0
1785882965765,42,v1,0.01,0.2,0.1,1.0767,0.1,0.003,0.0896,0.001877,0.72,0,22,34.6,0.327,1,0,4.48,4.48,1,30,5675,155825.5,100.0,19,98.03
1785882967089,43,v1,0.01,0.2,0.1,2.3637,0.1,0.003,0.0802,0.002254,0.72,0,31,50.75,0.589,1,0,0.0,0.0,1,30,6146,166857.4,0.0,-1,100.0
1785882968288,44,v1,0.01,0.2,0.1,1.2874,0.1,0.003,0.0824,0.002232,0.72,0,21,65.82,0.967,1,0,0.0,0.0,1,30,6019,170041.7,0.0,-1,100.0
1785882969427,45,v1,0.01,0.2,0.1,1.433,0.1,0.003,0.2168,0.002748,0.72,0,20,41.68,0.383,1,1459,19.0,14.471,1,30,5758,159827.0,100.0,25,99.88
1785882970743,46,v1,0.01,0.2,0.1,2.1674,0.1,0.003,0.0684,0.002181,0.72,0,16,41.0,0.808,1,3514,15.0,6.646,1,30,5645,160102.1,0.0,-1,100.0
1785882972175,47,v1,0.01,0.2,0.1,1.2432,0.1,0.003,0.1103,0.002633,0.72,0,19,48.63,0.64,1,2541,18.0,10.3,1,30,5532,149294.1,100.0,26,99.77
1785882973704,48,v1,0.01,0.2,0.1,2.3573,0.1,0.003,0.0507,0.002574,0.72,0,15,39.26,0.43,1,1722,14.0,10.466,1,30,6045,169418.0,0.0,-1,100.0
1785882966462,49,v1,0.01,0.2,0.1,0.9663,0.1,0.003,0.2038,0.003124,0.72,0,12,53.77,0.866,1,3103,11.0,6.643,1,30,6642,172675.0,100.0,26,100.0
1785882968025,50,v1,0.01,0.2,0.1,1.4701,0.1,0.003,0.1471,0.003166,0.72,0,31,85.19,0.732,1,0,19.341,19.341,1,30,6629,180968.1,100.0,19,99.94
1785882969374,51,v1,0.01,0.2,0.1,1.9464,0.1,0.003,0.234,0.002263,0.72,0,22,93.66,0.804,1,0,0.0,0.0,1,30,6424,182381.4,0.0,-1,100.0
1785882970654,52,v1,0.01,0.2,0.1,1.8833,0.1,0.003,0.1132,0.002832,0.72,0,7,86.91,0.776,1,0,6.0,6.0,1,30,5655,156395.6,100.0,26,100.0
1785882972053,53,v1,0.01,0.2,0.1,1.0654,0.1,0.003,0.1468,0.002759,0.72,0,25,66.95,0.942,1,0,0.0,0.0,1,30,5092,145750.8,0.0,-1,100.0
1785882973597,54,v1,0.01,0.2,0.1,2.3823,0.1,0.003,0.2115,0.002858,0.72,0,22,68.29,0.766,1,0,0.0,0.0,1,30,5813,161531.0,0.0,-1,100.0
1785882974841,55,v1,0.01,0.2,0.1,1.1538,0.1,0.003,0.1536,0.003167,0.72,0,27,80.17,0.718,1,0,0.0,0.0,1,30,5803,168242.7,0.0,-1,100.0
1785882973245,56,v1,0.01,0.2,0.1,1.3795,0.1,0.003,0.0575,0.001892,0.72,0,10,65.66,0.341,1,1495,9.0,7.162,1,30,5795,152394.0,100.0,23,99.59
1785882974303,57,v1,0.01,0.2,0.1,1.9837,0.1,0.003,0.1138,0.003316,0.72,0,23,55.83,0.331,1,0,0.0,0.0,1,30,5495,155850.6,0.0,-1,100.0
1785882975838,58,v1,0.01,0.2,0.1,2.4875,0.1,0.003,0.1241,0.003134,0.72,0,28,66.91,0.942,1,0,0.0,0.0,1,30,6778,175211.1,0.0,-1,100.0
1785882976964,59,v1,0.01,0.2,0.1,1.3489,0.1,0.003,0.1387,0.002291,0.72,0,5,43.76,0.35,1,1454,4.0,3.469,1,30,5529,155044.8,0.0,-1,100.0
1785882978413,60,v1,0.01,0.2,0.1,1.2339,0.1,0.003,0.2092,0.003736,0.72,0,7,89.85,0.515,1,0,6.0,6.0,1,30,6129,168454.4,0.0,-1,100.0
1785882980006,61,v1,0.01,0.2,0.1,2.2931,0.1,0.003,0.0642,0.00341,0.72,0,18,20.18,0.533,1,2562,17.0,10.801,1,30,6588,177977.6,0.0,-1,100.0
1785882981765,62,v1,0.01,0.2,0.1,1.0221,0.1,0.003,0.2136,0.00224,0.72,0,10,84.05,0.534,1,2497,9.0,6.359,1,30,6735,192585.7,100.0,25,99.52
1785882973887,63,v1,0.01,0.2,0.1,1.1072,0.1,0.003,0.1327,0.002388,0.72,0,28,68.54,0.692,1,0,19.797,19.797,1,30,5797,158020.9,100.0,19,98.1
1785882975261,64,v1,0.01,0.2,0.1,2.0159,0.1,0.003,0.1036,0.002857,0.72,0,12,95.76,0.438,1,0,11.0,11.0,1,30,6126,167958.9,0.0,-1,100.0
1785882976801,65,v1,0.01,0.2,0.1,1.3296,0.1,0.003,0.1814,0.001446,0.72,0,20,58.0,0.421,1,1245,19.0,15.496,1,30,6201,161684.1,100.0,25,99.24
1785882978493,66,v1,0.01,0.2,0.1,1.2725,0.1,0.003,0.0679,0.001897,0.72,0,12,73.32,0.899,1,4480,11.0,4.639,1,30,6457,175557.3,0.0,-1,100.0
1785882979649,67,v1,0.01,0.2,0.1,1.6895,0.1,0.003,0.1323,0.002516,0.72,0,8,97.39,0.885,1,0,7.0,7.0,1,30,5440,151335.8,0.0,-1,100.0
1785882981274,68,v1,0.01,0.2,0.1,2.1736,0.1,0.003,0.1439,0.001661,0.72,0,22,49.76,0.539,1,0,0.0,0.0,1,30,6759,187644.3,0.0,-1,100.0
1785882982677,69,v1,0.01,0.2,0.1,1.5692,0.1,0.003,0.2315,0.002379,0.72,0,22,37.7,0.341,1,0,0.0,0.0,1,30,6511,179378.8,0.0,-1,100.0
1785882974415,70,v1,0.01,0.2,0.1,1.8576,0.1,0.003,0.1877,0.003619,0.72,0,29,69.58,0.929,1,0,0.0,0.0,1,30,7023,196533.3,0.0,-1,100.0
1785882975809,71,v1,0.01,0.2,0.1,1.7606,0.1,0.003,0.139,0.003586,0.72,0,5,95.59,0.532,1,0,4.0,4.0,1,30,6072,165890.7,100.0,25,100.0
1785882976931,72,v1,0.01,0.2,0.1,1.9514,0.1,0.003,0.1508,0.001848,0.72,0,22,87.93,0.454,1,0,0.0,0.0,1,30,5690,155408.5,0.0,-1,100.0
1785882978561,73,v1,0.01,0.2,0.1,1.2751,0.1,0.003,0.1283,0.002041,0.72,0,18,92.6,0.674,1,0,17.0,17.0,1,30,6896,172108.7,100.0,24,99.29
1785882979939,74,v1,0.01,0.2,0.1,1.2076,0.1,0.003,0.0538,0.001594,0.72,0,32,53.88,0.402,1,0,19.193,19.193,1,30,6184,164736.3,100.0,24,99.0
1785882981568,75,v1,0.01,0.2,0.1,2.2061,0.1,0.003,0.0722,0.001424,0.72,0,32,51.96,0.942,1,0,0.0,0.0,1,30,6450,186197.7,0.0,-1,100.0
1785882982895,76,v1,0.01,0.2,0.1,2.3427,0.1,0.003,0.135,0.002358,0.72,0,35,97.21,0.761,1,0,0.0,0.0,1,30,6132,170068.3,0.0,-1,100.0
1785882975234,77,v1,0.01,0.2,0.1,1.4094,0.1,0.003,0.1251,0.002042,0.72,0,12,40.97,0.553,1,1661,11.0,8.196,1,30,5465,159786.8,0.0,-1,100.0
1785882976806,78,v1,0.01,0.2,0.1,1.1822,0.1,0.003,0.169,0.001974,0.72,0,22,92.7,0.914,1,0,0.0,0.0,1,30,6428,183095.3,0.0,-1,100.0
1785882978214,79,v1,0.01,0.2,0.1,0.8845,0.1,0.003,0.1857,0.001685,0.72,0,16,93.67,0.319,1,0,15.0,15.0,1,30,6201,178287.0,100.0,26,99.71
1785882979554,80,v1,0.01,0.2,0.1,1.9747,0.1,0.003,0.2087,0.002107,0.72,0,30,91.86,0.554,1,0,0.0,0.0,1,30,5930,164371.8,0.0,-1,100.0
1785882981176,81,v1,0.01,0.2,0.1,1.7712,0.1,0.003,0.1426,0.002937,0.72,0,33,94.86,0.59,1,0,0.0,0.0,1,30,6319,168104.1,0.0,-1,100.0
1785882982445,82,v1,0.01,0.2,0.1,1.254,0.1,0.003,0.1742,0.001808,0.72,0,8,89.18,0.361,1,0,7.0,7.0,1,30,5903,163012.5,100.0,19,99.15
1785882983848,83,v1,0.01,0.2,0.1,0.8769,0.1,0.003,0.1575,0.002825,0.72,0,31,42.3,0.331,1,0,20.039,20.039,1,30,5793,156166.1,100.0,25,96.74
1785882976167,84,v1,0.01,0.2,0.1,2.2941,0.1,0.003,0.0581,0.002789,0.72,0,22,45.86,0.455,1,0,0.0,0.0,1,30,6653,182987.4,0.0,-1,100.0
1785882977418,85,v1,0.01,0.2,0.1,1.291,0.1,0.003,0.086,0.002248,0.72,0,7,81.32,0.457,1,0,6.0,6.0,1,30,6609,188873.5,100.0,25,99.26
1785882979134,86,v1,0.01,0.2,0.1,0.8688,0.1,0.003,0.2125,0.001607,0.72,0,26,24.97,0.501,1,12,4.261,4.088,1,30,6324,177047.9,100.0,26,98.24
1785882980319,87,v1,0.01,0.2,0.1,1.7336,0.1,0.003,0.2127,0.002787,0.72,0,35,26.88,0.534,1,0,0.0,0.0,1,30,5774,156832.8,0.0,-1,100.0
1785882981908,88,v1,0.01,0.2,0.1,1.7518,0.1,0.003,0.2179,0.001805,0.72,0,13,95.49,0.403,1,0,12.0,12.0,1,30,6583,177930.4,100.0,24,100.0
1785882983709,89,v1,0.01,0.2,0.1,1.7744,0.1,0.003,0.1978,0.003326,0.72,0,8,95.04,0.552,1,0,7.0,7.0,1,30,6752,175793.7,0.0,-1,100.0
1785882984785,90,v1,0.01,0.2,0.1,0.8891,0.1,0.003,0.0839,0.002075,0.72,0,4,81.62,0.421,1,0,3.0,3.0,1,30,5830,159205.5,100.0,19,94.61
1785882976489,91,v1,0.01,0.2,0.1,1.8721,0.1,0.003,0.1882,0.003479,0.72,0,12,50.53,0.595,1,2716,11.0,6.888,1,30,6173,167732.3,0.0,-1,100.0
1785882977596,92,v1,0.01,0.2,0.1,0.964,0.1,0.003,0.1526,0.002732,0.72,0,7,23.4,0.923,1,2982,6.0,3.743,1,30,5369,150400.4,100.0,25,99.05
1785882979250,93,v1,0.01,0.2,0.1,0.9022,0.1,0.003,0.1605,0.002715,0.72,0,4,85.32,0.396,1,0,3.0,3.0,1,30,6411,180175.5,100.0,19,95.24
1785882980461,94,v1,0.01,0.2,0.1,1.9504,0.1,0.003,0.1202,0.0032,0.72,0,11,69.84,0.534,1,0,10.0,10.0,1,30,6253,175193.3,0.0,-1,100.0
1785882982147,95,v1,0.01,0.2,0.1,1.4553,0.1,0.003,0.1392,0.003761,0.72,0,11,60.17,0.957,1,3628,10.0,5.53,1,30,6744,183349.6,100.0,25,99.97
1785882983729,96,v1,0.01,0.2,0.1,1.7328,0.1,0.003,0.2423,0.002375,0.72,0,22,82.37,0.802,1,0,0.438,0.438,1,30,5864,162502.5,100.0,26,100.0
1785882985238,97,v1,0.01,0.2,0.1,2.409,0.1,0.003,0.1742,0.002496,0.72,0,18,36.65,0.773,1,2887,17.0,10.126,1,30,6577,181049.4,0.0,-1,100.0
1785882976960,98,v1,0.01,0.2,0.1,1.8049,0.1,0.003,0.1004,0.001803,0.72,0,16,70.91,0.803,1,2611,15.0,9.541,1,30,6394,178640.4,0.0,-1,100.0
1785882978401,99,v1,0.01,0.2,0.1,1.8707,0.1,0.003,0.0797,0.002704,0.72,0,15,54.42,0.947,1,3002,14.0,7.877,1,30,6112,162113.0,0.0,-1,100.0
1785882979664,100,v1,0.01,0.2,0.1,1.882,0.1,0.003,0.0645,0.001769,0.72,0,28,94.38,0.476,1,0,20.0,20.0,1,30,5742,160512.5,100.0,26,100.0
1785882981059,101,v1,0.01,0.2,0.1,1.9616,0.1,0.003,0.1773,0.002957,0.72,0,32,73.33,0.66,1,0,0.0,0.0,1,30,6444,171145.8,100.0,25,100.0
1785882982485,102,v1,0.01,0.2,0.1,1.8493,0.1,0.003,0.0893,0.002055,0.72,0,31,76.09,0.512,1,0,0.0,0.0,1,30,6130,172469.0,0.0,-1,100.0
1785882984190,103,v1,0.01,0.2,0.1,1.9531,0.1,0.003,0.2467,0.002857,0.72,0,20,24.32,0.782,1,2322,19.0,11.922,1,30,5880,156915.2,0.0,-1,100.0
1785882985602,104,v1,0.01,0.2,0.1,1.2152,0.1,0.003,0.2134,0.003654,0.72,0,8,68.39,0.876,1,3691,7.0,4.062,1,30,6447,176275.1,0.0,-1,100.0
1785882977413,105,v1,0.01,0.2,0.1,2.2164,0.1,0.003,0.0628,0.002894,0.72,0,12,29.35,0.734,1,2287,11.0,7.678,1,30,6407,175931.0,0.0,-1,100.0
1785882979133,106,v1,0.01,0.2,0.1,1.7111,0.1,0.003,0.1689,0.001868,0.72,0,25,83.33,0.738,1,0,6.272,6.272,1,30,6813,188563.0,100.0,24,100.0
1785882980356,107,v1,0.01,0.2,0.1,1.9448,0.1,0.003,0.1941,0.003224,0.72,0,23,89.14,0.639,1,0,0.0,0.0,1,30,6183,175416.7,0.0,-1,100.0
1785882982001,108,v1,0.01,0.2,0.1,1.6034,0.1,0.003,0.1923,0.001694,0.72,0,19,30.2,0.623,1,2471,18.0,11.452,1,30,6199,178162.3,0.0,-1,100.0
1785882983646,109,v1,0.01,0.2,0.1,1.6383,0.1,0.003,0.181,0.002533,0.72,0,31,42.91,0.759,1,0,19.104,19.104,1,30,5853,154324.3,100.0,24,100.0
1785882985126,110,v1,0.01,0.2,0.1,2.4878,0.1,0.003,0.0923,0.002096,0.72,0,26,35.15,0.376,1,0,0.0,0.0,1,30,6171,171516.9,0.0,-1,100.0
1785882986766,111,v1,0.01,0.2,0.1,0.8012,0.1,0.003,0.0831,0.003293,0.72,0,26,30.04,0.455,1,0,0.0,0.0,1,30,6377,185189.0,0.0,-1,100.0
1785882984327,112,v1,0.01,0.2,0.1,2.1221,0.1,0.003,0.1794,0.003124,0.72,0,18,49.96,0.802,1,2771,17.0,10.483,1,30,6716,190925.0,0.0,-1,100.0
1785882985734,113,v1,0.01,0.2,0.1,1.5652,0.1,0.003,0.1456,0.001268,0.72,0,34,86.37,0.408,1,0,0.0,0.0,1,30,6087,173684.4,100.0,26,100.0
1785882987627,114,v1,0.01,0.2,0.1,2.2911,0.1,0.003,0.1818,0.002497,0.72,0,5,79.73,0.715,1,0,4.0,4.0,1,30,7597,193423.3,0.0,-1,100.0
1785882988902,115,v1,0.01,0.2,0.1,1.8397,0.1,0.003,0.0688,0.001382,0.72,0,17,70.2,0.866,1,2938,16.0,9.324,1,30,6278,169682.3,100.0,26,100.0
1785882990248,116,v1,0.01,0.2,0.1,1.2449,0.1,0.003,0.1372,0.002745,0.72,0,15,66.58,0.642,1,2302,14.0,9.706,1,30,6686,185024.3,0.0,-1,100.0
1785882991560,117,v1,0.01,0.2,0.1,1.6687,0.1,0.003,0.0569,0.003069,0.72,0,4,93.1,0.778,1,0,3.0,3.0,1,30,5943,167720.9,100.0,26,100.0
1785882992855,118,v1,0.01,0.2,0.1,1.9966,0.1,0.003,0.1975,0.003182,0.72,0,23,87.18,0.928,1,0,0.0,0.0,1,30,6062,165111.0,0.0,-1,100.0
1785882984824,119,v1,0.01,0.2,0.1,1.8537,0.1,0.003,0.1134,0.00347,0.72,0,26,84.26,0.728,1,0,19.092,19.092,1,30,6769,184273.8,100.0,25,100.0
1785882986545,120,v1,0.01,0.2,0.1,1.4851,0.1,0.003,0.0816,0.002903,0.72,0,8,83.51,0.673,1,0,7.0,7.0,1,30,6469,174712.3,0.0,-1,100.0
1785882987849,121,v1,0.01,0.2,0.1,1.8255,0.1,0.003,0.1334,0.003244,0.72,0,20,46.54,0.45,1,1546,19.0,14.435,1,30,6115,169836.3,100.0,26,100.0
1785882989276,122,v1,0.01,0.2,0.1,1.7669,0.1,0.003,0.1558,0.002814,0.72,0,20,67.82,0.829,1,2994,19.0,9.546,1,30,5687,153259.5,0.0,-1,100.0
1785882990470,123,v1,0.01,0.2,0.1,2.0648,0.1,0.003,0.1095,0.001412,0.72,0,20,95.56,0.626,1,0,19.0,19.0,1,30,6243,170736.8,0.0,-1,100.0
1785882991996,124,v1,0.01,0.2,0.1,2.3512,0.1,0.003,0.2398,0.001999,0.72,0,32,38.88,0.503,1,0,0.0,0.0,1,30,6306,180616.3,0.0,-1,100.0
1785882993214,125,v1,0.01,0.2,0.1,1.6641,0.1,0.003,0.1602,0.003388,0.72,0,4,60.74,0.941,1,3915,3.0,2.321,1,30,5827,166298.6,0.0,-1,100.0
1785882985205,126,v1,0.01,0.2,0.1,1.7665,0.1,0.003,0.1813,0.001262,0.72,0,21,72.61,0.809,1,0,0.0,0.0,1,30,5565,155283.9,0.0,-1,100.0
1785882986744,127,v1,0.01,0.2,0.1,1.7774,0.1,0.003,0.0901,0.002606,0.72,0,19,46.92,0.328,1,1405,18.0,13.862,1,30,5693,160917.0,0.0,-1,100.0
1785882987891,128,v1,0.01,0.2,0.1,1.521,0.1,0.003,0.2382,0.001714,0.72,0,20,65.91,0.421,1,1930,19.0,13.924,1,30,6655,187250.8,0.0,-1,100.0
1785882989492,129,v1,0.01,0.2,0.1,2.1203,0.1,0.003,0.2125,0.002012,0.72,0,12,98.39,0.998,1,0,11.0,11.0,1,30,6449,178953.7,0.0,-1,100.0
1785882990578,130,v1,0.01,0.2,0.1,1.8209,0.1,0.003,0.1289,0.002649,0.72,0,36,82.68,0.701,1,0,0.0,0.0,1,30,5721,156187.3,100.0,26,100.0
1785882992100,131,v1,0.01,0.2,0.1,0.8312,0.1,0.003,0.1124,0.00125,0.72,0,20,62.64,0.929,1,2357,19.0,12.251,1,30,6093,171411.6,100.0,19,95.91
1785882993170,132,v1,0.01,0.2,0.1,2.2209,0.1,0.003,0.1369,0.001529,0.72,0,6,54.3,0.358,1,1093,5.0,4.437,1,30,5874,157256.1,0.0,-1,100.0
1785882986171,133,v1,0.01,0.2,0.1,1.1542,0.1,0.003,0.0866,0.003743,0.72,0,14,52.0,0.884,1,3398,13.0,7.338,1,30,6948,185646.9,0.0,-1,100.0
1785882987820,134,v1,0.01,0.2,0.1,0.8346,0.1,0.003,0.2261,0.002862,0.72,0,33,78.2,0.722,1,0,19.616,19.616,1,30,6640,183108.7,100.0,25,96.79
1785882989385,135,v1,0.01,0.2,0.1,0.8591,0.1,0.003,0.0968,0.00357,0.72,0,26,90.28,0.946,1,0,6.558,6.558,1,30,6400,180555.6,100.0,25,98.2
1785882990435,136,v1,0.01,0.2,0.1,1.4743,0.1,0.003,0.0512,0.002393,0.72,0,9,61.16,0.821,1,2645,8.0,5.041,1,30,5472,149383.1,100.0,26,100.0
1785882992061,137,v1,0.01,0.2,0.1,1.3356,0.1,0.003,0.0695,0.002396,0.72,0,17,60.67,0.692,1,2234,16.0,11.132,1,30,6683,182847.1,100.0,25,99.78
1785882993203,138,v1,0.01,0.2,0.1,2.2556,0.1,0.003,0.1857,0.001563,0.72,0,7,96.18,0.987,1,0,6.0,6.0,1,30,5726,160265.6,0.0,-1,100.0
1785882995467,139,v1,0.01,0.2,0.1,0.8476,0.1,0.003,0.1265,0.002642,0.72,0,24,52.2,0.312,1,0,0.0,0.0,1,30,7859,209122.4,0.0,-1,100.0
