timestamp,universe_id,model_version,w1_energy,w2_drought,w3_rebellion,w4_policy,w5_social,despair_rate,rebellion_sentence_weight,natural_death_rate_quarterly,threshold,intervention_type,intervention_quarter,intervention_threshold,intervention_coverage,intervention_applied,n_promoted,mean_despair_pre,mean_despair_post,drought_enabled,n_voyages_sampled,n_agents,total_gdp,peak_mutiny,collapse_quarter,final_mortality
1786078120655,10,v1,0.0524,0.698,0.1883,1.0991,0.9763,0.01398,0.1701,0.002302,0.635,1,13,47.16,0.863,1,2571,12.0,0.0,0,10,2650,156473.0,0.0,-1,9.09
1786078121300,11,v1,0.0606,0.9256,0.4959,1.4461,0.4518,0.0241,0.2261,0.003304,0.71,0,33,59.11,0.697,1,0,14.34,14.34,1,10,2223,52079.8,100.0,13,12.15
1786078119502,12,v1,0.0486,0.5438,0.2313,1.0874,0.5764,0.02875,0.1512,0.003267,0.658,1,34,65.31,0.66,1,287,14.365,12.051,1,10,1978,45164.9,100.0,13,12.29
1786078119878,13,v1,0.0144,0.6654,0.4773,2.4416,0.1748,0.0166,0.1548,0.003513,0.702,1,30,23.68,0.854,1,0,15.303,15.303,1,10,2262,48782.0,100.0,14,12.73
1786078120611,14,v1,0.0674,0.8887,0.3213,1.6287,0.2138,0.0283,0.0815,0.002597,0.713,1,16,63.48,0.933,1,1513,15.0,0.0,0,10,1586,92684.8,0.0,-1,10.97
1786078121282,15,v1,0.0218,0.6045,0.2427,2.2878,0.5358,0.0286,0.174,0.001224,0.616,0,15,87.83,0.626,1,0,12.976,12.976,1,10,2352,54114.9,100.0,13,4.51
1786078120282,16,v1,0.0463,0.2736,0.2523,2.4677,0.7553,0.01557,0.0509,0.001429,0.658,0,28,49.18,0.662,1,0,19.32,19.32,0,10,2371,83085.0,85.57,18,6.87
1786078120843,17,v1,0.0657,0.8335,0.204,1.9906,0.8217,0.01783,0.1126,0.002458,0.589,1,33,76.11,0.721,1,0,17.745,17.745,0,10,1981,59104.7,93.16,15,8.33
1786078121393,18,v1,0.0143,0.6885,0.2676,1.0451,0.4123,0.0286,0.151,0.00159,0.634,0,8,58.9,0.678,1,821,7.0,4.742,1,10,1836,43809.8,100.0,13,48.58
1786078121718,19,v1,0.0565,0.9319,0.3068,2.0585,0.622,0.00995,0.1871,0.00322,0.644,1,30,55.23,0.959,1,0,14.355,14.355,1,10,2318,50031.2,100.0,13,12.3
1786078120933,20,v1,0.077,0.3984,0.2812,1.8559,0.3251,0.01525,0.138,0.001832,0.656,0,31,33.4,0.809,1,0,19.211,19.211,0,10,2359,84693.3,97.1,16,7.5
1786078121410,21,v1,0.0764,0.7365,0.4985,1.8975,0.2418,0.00598,0.209,0.002342,0.715,1,26,85.16,0.355,1,0,13.695,13.695,1,10,1853,42819.1,100.0,13,10.04
1786078121732,22,v1,0.0403,0.8363,0.2596,1.5861,0.2007,0.03053,0.1751,0.002486,0.68,1,32,61.41,0.68,1,222,19.948,17.511,0,10,1907,69075.3,91.91,16,7.97
1786078122328,23,v1,0.0597,0.3663,0.4118,2.3824,0.2587,0.03053,0.1898,0.002982,0.693,1,30,30.06,0.325,1,371,18.93,15.277,0,10,2126,78030.8,86.19,16,11.1
1786078121253,24,v1,0.0573,0.5948,0.3656,0.8502,0.6352,0.01145,0.2395,0.003705,0.692,1,20,64.12,0.707,1,0,13.0,13.0,1,10,2039,46545.1,100.0,13,13.78
1786078121607,25,v1,0.0384,0.2226,0.4199,1.6783,0.1052,0.01195,0.198,0.001379,0.699,0,26,42.6,0.711,1,0,14.546,14.546,1,10,1985,47674.0,100.0,14,5.54
1786078122356,26,v1,0.0564,0.6765,0.4644,1.6005,0.6788,0.0102,0.2382,0.001927,0.658,0,5,31.84,0.858,1,1346,4.0,2.786,0,10,2236,117740.8,33.13,16,7.29
1786078122922,27,v1,0.039,0.9579,0.2487,1.1853,0.5535,0.02477,0.2281,0.002358,0.666,1,15,20.58,0.6,1,0,13.0,13.0,1,10,1890,40157.9,100.0,13,7.72
1786078121904,28,v1,0.0791,0.8357,0.1419,1.0052,0.7607,0.01267,0.063,0.003007,0.653,1,16,84.61,0.999,1,1685,15.0,3.48,0,10,2281,119002.6,28.37,15,11.14
1786078122473,29,v1,0.0753,0.5187,0.3018,1.4767,0.8892,0.0242,0.0637,0.00195,0.597,1,33,49.06,0.308,1,0,9.4,9.4,1,10,2328,25597.0,100.0,4,7.52
1786078123073,30,v1,0.0592,0.8933,0.1698,1.3327,0.635,0.02108,0.0884,0.003514,0.649,0,34,52.79,0.555,1,0,14.349,14.349,1,10,2070,46541.8,100.0,13,13.04
1786078123632,31,v1,0.0355,0.353,0.2282,2.3354,0.364,0.02001,0.0874,0.002899,0.641,1,35,47.69,0.88,1,308,14.557,12.214,1,10,2099,46463.3,100.0,13,12.01
1786078121905,32,v1,0.0598,0.8558,0.421,0.8171,0.4117,0.01986,0.1975,0.001866,0.587,0,7,27.1,0.571,1,0,3.608,3.608,1,10,1991,10584.7,100.0,3,7.48
1786078122541,33,v1,0.0698,0.65,0.1512,1.7253,0.2406,0.01789,0.1721,0.003691,0.618,1,31,60.12,0.505,1,202,18.173,16.125,0,10,1945,68892.3,89.26,15,13.88
1786078123536,34,v1,0.0469,0.9808,0.3408,1.0365,0.5165,0.00818,0.0958,0.002172,0.688,1,14,51.33,0.995,1,1991,13.0,0.0,0,10,2051,109685.0,0.0,-1,8.24
1786078123894,35,v1,0.0639,0.9179,0.2591,1.4061,0.9587,0.00568,0.2494,0.002203,0.696,1,20,85.71,0.888,1,0,13.0,13.0,1,10,2070,46638.9,100.0,13,7.73
1786078122955,36,v1,0.0451,0.5082,0.4062,1.1921,0.3913,0.00528,0.1559,0.001826,0.667,1,25,44.99,0.418,1,145,13.522,12.426,1,10,1862,43139.6,100.0,13,8.11
1786078123584,37,v1,0.0399,0.9061,0.3582,0.8807,0.9597,0.0255,0.2275,0.001232,0.679,0,32,89.63,0.781,1,0,12.823,12.823,1,10,2310,46174.5,100.0,9,4.94
1786078124287,38,v1,0.0565,0.7548,0.3579,1.4702,0.3115,0.01562,0.1759,0.001845,0.585,0,4,22.55,0.972,1,1294,3.0,2.508,0,10,2643,100881.4,50.99,15,7.76
1786078124778,39,v1,0.0107,0.7412,0.413,2.4541,0.7196,0.01922,0.1469,0.002413,0.706,0,23,59.31,0.443,1,0,13.928,13.928,1,10,1656,38055.5,100.0,13,7.73
1786078123567,40,v1,0.0279,0.8126,0.4966,2.4906,0.3057,0.00333,0.1306,0.003755,0.607,1,19,54.96,0.582,1,0,13.0,13.0,1,10,2177,49096.4,100.0,13,14.47
1786078123968,41,v1,0.0604,0.7678,0.1771,2.3857,0.6768,0.00919,0.117,0.003436,0.584,1,7,32.63,0.442,1,1193,6.0,2.451,1,10,2065,54296.5,100.0,13,64.46
1786078124764,42,v1,0.0764,0.6778,0.1465,2.1483,0.5268,0.02432,0.0579,0.003418,0.673,1,8,33.41,0.766,1,1648,7.0,0.703,0,10,1880,104453.9,8.07,-1,12.34
1786078125648,43,v1,0.0325,0.8241,0.1167,2.2235,0.9974,0.02452,0.0691,0.003361,0.715,1,25,83.72,0.696,1,0,8.37,8.37,0,10,2359,116183.7,42.49,19,11.02
1786078123942,44,v1,0.0603,0.6565,0.3609,2.4256,0.2064,0.01379,0.0998,0.003671,0.677,1,19,77.02,0.707,1,0,17.324,17.324,0,10,1735,75530.5,86.4,17,13.43
1786078124965,45,v1,0.0134,0.9327,0.253,0.898,0.7136,0.01587,0.0926,0.001699,0.661,0,16,44.79,0.541,1,749,15.0,10.79,0,10,2390,142646.0,0.0,-1,6.95
1786078125511,46,v1,0.0288,0.5196,0.2012,1.7363,0.3077,0.00483,0.2437,0.001552,0.582,1,32,21.93,0.636,1,0,14.362,14.362,1,10,2004,47023.4,100.0,13,5.79
1786078125881,47,v1,0.0556,0.8923,0.3149,1.6594,0.7298,0.00335,0.1892,0.001211,0.631,0,34,69.47,0.316,1,0,19.673,19.673,0,10,1952,60258.1,88.05,17,4.97
1786078124498,48,v1,0.036,0.6457,0.1538,2.322,0.509,0.0222,0.0545,0.001946,0.701,0,23,24.26,0.399,1,77,13.442,13.032,1,10,2192,51480.7,100.0,13,10.68
1786078125372,49,v1,0.0309,0.9425,0.4441,1.68,0.6685,0.00312,0.0775,0.002908,0.614,1,17,32.21,0.435,1,1112,16.0,6.176,0,10,1896,101505.1,35.04,19,11.6
1786078125992,50,v1,0.0108,0.9994,0.4247,1.1883,0.5703,0.00602,0.1416,0.001751,0.592,0,28,58.91,0.387,1,0,0.0,0.0,0,10,2130,129753.0,0.0,-1,7.04
1786078126509,51,v1,0.0248,0.9055,0.4369,1.3901,0.9499,0.02133,0.2061,0.001866,0.711,0,21,88.76,0.728,1,0,10.632,10.632,0,10,1757,79356.7,54.03,19,8.08
1786078125530,52,v1,0.019,0.2895,0.4453,2.3037,0.7684,0.00338,0.0853,0.002743,0.673,1,26,36.9,0.746,1,0,0.0,0.0,0,10,2276,132135.8,0.0,-1,9.67
1786078125818,53,v1,0.0726,0.7394,0.4618,1.0832,0.8012,0.01799,0.2443,0.002368,0.714,0,13,55.62,0.447,1,273,10.899,9.318,1,10,1786,35480.2,100.0,9,9.18
1786078126061,54,v1,0.0362,1.0,0.3883,0.8191,0.2511,0.02108,0.2422,0.002339,0.674,0,20,40.49,0.91,1,0,13.0,13.0,1,10,1934,44723.8,100.0,13,9.1
1786078126479,55,v1,0.0528,0.5642,0.2846,2.1817,0.5414,0.02457,0.0963,0.002359,0.609,0,11,65.73,0.987,1,469,8.529,6.622,1,10,2006,36581.2,100.0,7,29.06
1786078125766,56,v1,0.0705,0.5033,0.1147,1.3193,0.8834,0.00572,0.2062,0.002515,0.608,0,14,63.32,0.315,1,379,13.0,10.697,0,10,1870,68720.9,76.03,16,8.93
1786078126158,57,v1,0.0678,0.4694,0.1248,2.3638,0.7715,0.00313,0.1839,0.001875,0.652,0,25,40.38,0.998,1,0,18.587,18.587,0,10,1900,75487.4,93.02,17,6.95
1786078126903,58,v1,0.0481,0.2357,0.1287,1.1052,0.2039,0.00805,0.2494,0.001353,0.652,0,17,98.71,0.71,1,0,16.0,16.0,0,10,2125,100249.5,88.6,17,4.38
1786078127455,59,v1,0.0481,0.8102,0.3955,1.2193,0.7122,0.03092,0.1607,0.003375,0.61,0,6,22.96,0.999,1,610,4.346,3.572,1,10,2227,27321.7,100.0,4,14.91
1786078126047,60,v1,0.0332,0.6602,0.1049,1.1414,0.7739,0.0226,0.1711,0.003496,0.626,0,36,51.69,0.596,1,0,14.704,14.704,1,10,2223,51490.8,100.0,13,13.99
1786078126468,61,v1,0.0464,0.4733,0.3322,1.5428,0.1909,0.02674,0.1718,0.00259,0.599,0,33,40.38,0.563,1,0,11.744,11.744,1,10,2209,38468.0,100.0,6,10.5
1786078127171,62,v1,0.0246,0.7247,0.388,2.1877,0.5513,0.02013,0.121,0.001987,0.653,1,24,53.84,0.737,1,291,18.427,15.6,0,10,2051,85122.7,89.6,18,7.46
1786078127884,63,v1,0.0201,0.27,0.111,0.8315,0.7601,0.01409,0.1284,0.003122,0.615,1,5,73.81,0.693,1,1815,4.0,0.588,0,10,2153,116587.6,12.97,-1,12.54
1786078126446,64,v1,0.0284,0.4457,0.3997,0.9345,0.5959,0.02537,0.2459,0.0036,0.657,1,18,75.95,0.674,1,0,16.148,16.148,0,10,1813,56084.3,86.37,16,14.29
1786078127379,65,v1,0.0642,0.5745,0.3099,2.4204,0.2862,0.02989,0.1279,0.002853,0.678,0,10,26.44,0.74,1,958,9.0,6.168,0,10,2426,104109.0,56.52,16,9.32
1786078127725,66,v1,0.0778,0.4039,0.4189,1.9008,0.6534,0.03045,0.1575,0.002363,0.602,0,14,57.52,0.99,1,0,9.098,9.098,1,10,2030,27725.0,100.0,4,9.21
1786078127987,67,v1,0.0544,0.9979,0.3051,1.9699,0.8395,0.03153,0.2166,0.003525,0.635,1,8,30.5,0.56,1,917,6.928,3.312,1,10,1818,40743.1,100.0,7,52.09
1786078127182,68,v1,0.0584,0.7114,0.3951,2.1786,0.8552,0.01042,0.1634,0.001564,0.674,0,31,78.88,0.907,1,0,19.674,19.674,0,10,1852,51028.1,84.85,17,6.26
1786078127670,69,v1,0.0743,0.2355,0.2907,1.9812,0.8821,0.02635,0.1265,0.002337,0.662,1,21,40.29,0.57,1,0,13.0,13.0,1,10,2113,47466.8,100.0,13,9.84
1786078127932,70,v1,0.0394,0.2496,0.1338,1.7516,0.4269,0.00398,0.1727,0.003012,0.639,0,33,31.27,0.367,1,0,15.377,15.377,1,10,1849,43829.9,100.0,14,11.36
1786078128247,71,v1,0.0362,0.4959,0.4566,0.8948,0.8,0.01892,0.2456,0.00372,0.715,0,20,48.53,0.959,1,0,13.016,13.016,1,10,2097,43777.3,100.0,13,14.45
1786078127580,72,v1,0.0162,0.9111,0.2028,1.063,0.39,0.00511,0.1644,0.002827,0.642,1,8,99.43,0.361,1,788,7.0,3.974,1,10,1859,46598.6,100.0,13,50.13
1786078127920,73,v1,0.0266,0.3591,0.3872,1.2953,0.3456,0.02475,0.2301,0.003533,0.648,0,19,36.25,0.823,1,0,16.573,16.573,0,10,2110,62031.6,90.22,16,13.7
1786078128259,74,v1,0.0536,0.308,0.3916,2.0556,0.9302,0.00857,0.2124,0.002781,0.623,0,34,22.5,0.385,1,79,14.36,13.878,1,10,2214,52817.8,100.0,13,10.3
1786078128915,75,v1,0.0196,0.5189,0.4374,1.0603,0.1541,0.01015,0.0751,0.003533,0.616,0,20,54.69,0.683,1,0,13.0,13.0,1,10,2321,52631.0,100.0,13,13.4
1786078128060,76,v1,0.0146,0.9045,0.3927,1.228,0.8142,0.02331,0.1855,0.001845,0.656,1,21,76.75,0.741,1,0,16.749,16.749,0,10,2153,75027.2,84.47,17,6.5
1786078128440,77,v1,0.0162,0.2978,0.2275,1.523,0.157,0.01267,0.0502,0.001474,0.7,1,22,65.84,0.527,1,0,15.623,15.623,1,10,1726,44785.2,100.0,15,8.29
1786078129155,78,v1,0.0103,0.6237,0.2334,1.2174,0.6401,0.02482,0.1748,0.001818,0.624,1,25,70.11,0.814,1,0,18.354,18.354,0,10,2060,65343.7,85.74,16,8.25
1786078130006,79,v1,0.0611,0.8582,0.2176,2.394,0.4806,0.00796,0.1245,0.002838,0.712,1,14,94.2,0.489,1,1216,13.0,5.949,0,10,2313,128295.6,43.01,19,10.72
1786078128414,80,v1,0.0105,0.9852,0.2559,1.2262,0.235,0.02818,0.2474,0.002301,0.714,0,13,48.63,0.859,1,1388,12.0,5.49,1,10,2197,56023.8,100.0,13,68.5
1786078129015,81,v1,0.0363,0.3956,0.1846,2.4555,0.4035,0.02916,0.0967,0.001967,0.591,0,15,60.39,0.762,1,710,14.0,7.67,0,10,1381,54387.8,46.88,15,7.75
1786078129621,82,v1,0.0131,0.2718,0.3647,1.4028,0.618,0.02928,0.0617,0.002482,0.636,1,11,40.54,0.588,1,1495,10.0,2.369,1,10,2018,52639.0,100.0,13,78.44
1786078130002,83,v1,0.064,0.494,0.326,2.2784,0.4411,0.02527,0.0527,0.002648,0.646,0,8,83.06,0.369,1,0,7.0,7.0,1,10,2041,41540.0,100.0,10,10.73
1786078129213,84,v1,0.0754,0.7236,0.4635,1.8671,0.5402,0.00714,0.1557,0.00289,0.653,1,30,47.31,0.404,1,0,14.365,14.365,1,10,2517,59524.0,100.0,13,10.13
1786078129753,85,v1,0.0621,0.3158,0.3931,2.3164,0.1738,0.01513,0.105,0.001575,0.665,1,34,76.47,0.46,1,0,13.882,13.882,1,10,2077,44274.3,100.0,13,6.21
1786078130105,86,v1,0.04,0.2115,0.4878,2.2256,0.3281,0.02937,0.1799,0.002832,0.712,1,34,78.21,0.571,1,0,14.94,14.94,1,10,1932,44859.8,100.0,13,11.34
1786078130702,87,v1,0.0463,0.656,0.3415,0.874,0.799,0.0297,0.1191,0.002744,0.719,0,36,85.13,0.98,1,0,14.724,14.724,1,10,2744,55878.9,100.0,13,10.5
1786078129750,88,v1,0.0712,0.2478,0.1694,2.2835,0.2938,0.00533,0.1324,0.003144,0.676,0,7,94.43,0.845,1,0,6.0,6.0,1,10,2170,47455.5,100.0,13,11.52
1786078130221,89,v1,0.0546,0.8505,0.4554,1.2668,0.1513,0.0216,0.1807,0.002265,0.635,1,23,83.0,0.396,1,0,16.006,16.006,0,10,2580,70238.9,100.0,15,8.22
1786078130681,90,v1,0.0641,0.8435,0.4169,0.8463,0.1101,0.02125,0.1881,0.001885,0.603,1,7,80.32,0.848,1,321,4.878,3.95,1,10,2105,33359.2,100.0,4,7.22
1786078131078,91,v1,0.0286,0.7182,0.2108,1.9681,0.5867,0.02698,0.1953,0.003543,0.599,0,36,89.34,0.665,1,0,14.743,14.743,1,10,1940,40329.8,100.0,13,13.4
1786078130208,92,v1,0.0349,0.2742,0.1976,1.8596,0.6701,0.02741,0.1863,0.002352,0.717,1,8,83.05,0.609,1,1534,7.0,0.836,0,10,1764,109676.8,7.13,-1,8.45
1786078130664,93,v1,0.0322,0.6175,0.421,1.2172,0.3081,0.00397,0.2485,0.003066,0.594,1,28,24.28,0.934,1,298,14.019,11.716,1,10,1950,44385.9,100.0,13,11.44
1786078131081,94,v1,0.0396,0.2078,0.4006,2.0182,0.5292,0.02625,0.0956,0.003604,0.62,0,22,90.91,0.557,1,0,10.47,10.47,1,10,2177,35496.3,100.0,7,14.15
1786078131581,95,v1,0.0252,0.4182,0.2066,2.4855,0.2291,0.00823,0.1598,0.002655,0.667,0,11,37.91,0.848,1,1010,10.0,6.174,0,10,2172,123494.6,0.0,-1,9.9
1786078130910,96,v1,0.0115,0.7197,0.3502,1.9756,0.6944,0.00353,0.0838,0.001477,0.649,0,16,70.99,0.932,1,1120,15.0,6.746,0,10,1813,102532.0,0.0,-1,6.29
1786078131244,97,v1,0.0782,0.2937,0.2595,2.0672,0.4406,0.01668,0.127,0.003579,0.712,0,34,71.52,0.309,1,0,15.243,15.243,1,10,2006,47213.2,100.0,14,13.81
1786078131515,98,v1,0.0562,0.6643,0.3341,1.5284,0.3418,0.02906,0.0868,0.003214,0.661,0,30,54.96,0.697,1,0,14.362,14.362,1,10,2026,45773.9,100.0,13,13.77
1786078131863,99,v1,0.0382,0.5084,0.223,1.7336,0.4011,0.01335,0.1684,0.003384,0.653,1,16,40.86,0.946,1,2097,15.0,0.0,0,10,2214,134300.5,0.0,-1,13.23
1786078136692,100,v1,0.0614,0.9966,0.3909,1.3027,0.3314,0.0223,0.0648,0.001636,0.652,1,29,48.38,0.446,1,171,17.709,16.036,0,10,1894,60145.4,94.48,15,6.49
1786078137223,101,v1,0.0184,0.8844,0.2661,1.3008,0.5566,0.03087,0.1914,0.001461,0.606,1,36,93.56,0.687,1,0,13.16,13.16,1,10,2190,41955.3,100.0,9,5.75
1786078137880,102,v1,0.0774,0.3623,0.2564,1.6958,0.1012,0.00708,0.1575,0.003566,0.673,0,36,71.96,0.364,1,0,23.841,23.841,0,10,2212,102012.9,90.71,17,13.25
1786078138192,103,v1,0.018,0.59,0.2339,1.9819,0.2328,0.02256,0.1887,0.003262,0.695,1,7,94.77,0.781,1,1981,6.0,0.0,1,10,2022,51120.5,0.0,-1,100.0
1786078137206,104,v1,0.0148,0.3796,0.1804,1.2358,0.1057,0.01306,0.0739,0.001222,0.625,0,5,30.85,0.593,1,651,4.0,3.348,1,10,2011,47964.0,100.0,13,36.3
1786078137786,105,v1,0.0562,0.4125,0.2023,1.0869,0.8387,0.00589,0.2279,0.003342,0.662,0,34,32.52,0.856,1,0,20.223,20.223,0,10,1994,68318.0,88.82,17,12.29
1786078138042,106,v1,0.0475,0.6678,0.455,2.4054,0.1471,0.00977,0.2462,0.001226,0.703,0,17,81.46,0.945,1,0,13.0,13.0,1,10,1827,42521.5,100.0,13,4.38
1786078138444,107,v1,0.0529,0.3639,0.2468,2.2389,0.4595,0.00992,0.2306,0.002743,0.605,0,35,21.05,0.615,1,132,19.241,18.167,0,10,2315,83760.0,88.32,16,10.71
1786078137994,108,v1,0.0325,0.901,0.1268,1.5118,0.5543,0.01814,0.1761,0.00252,0.716,1,15,64.65,0.383,1,990,14.0,6.422,0,10,1892,113987.1,10.38,-1,8.03
1786078138227,109,v1,0.0312,0.9932,0.1234,1.4306,0.8603,0.03171,0.184,0.003058,0.624,0,12,25.51,0.687,1,608,10.893,7.46,1,10,1649,39414.4,100.0,12,31.41
1786078138972,110,v1,0.0223,0.7271,0.1358,2.4061,0.5015,0.01212,0.0901,0.001927,0.657,0,18,91.92,0.651,1,775,17.0,10.826,0,10,1952,121212.3,0.0,-1,7.58
1786078139968,111,v1,0.0116,0.8316,0.1249,1.933,0.6113,0.01243,0.0704,0.001616,0.681,0,28,37.91,0.684,1,0,0.0,0.0,0,10,1912,123958.6,0.0,-1,5.65
1786078138102,112,v1,0.0171,0.6028,0.2212,2.1028,0.9518,0.02994,0.1107,0.003135,0.65,0,9,51.67,0.81,1,1143,8.0,4.515,1,10,2002,52663.1,100.0,13,62.89
1786078138426,113,v1,0.0466,0.2996,0.2936,2.4521,0.8746,0.02423,0.1728,0.003239,0.668,0,18,68.13,0.813,1,93,16.743,16.009,0,10,2016,68313.2,86.9,16,11.86
1786078138916,114,v1,0.0756,0.4515,0.1799,1.0032,0.1606,0.01419,0.2443,0.002333,0.617,1,16,55.28,0.539,1,0,12.046,12.046,1,10,1969,39762.1,100.0,13,8.53
1786078139634,115,v1,0.042,0.5274,0.1965,2.4753,0.6246,0.0206,0.1095,0.002103,0.662,1,28,21.35,0.526,1,238,18.959,16.573,0,10,1981,71176.8,89.32,17,7.12
1786078138444,116,v1,0.0783,0.2848,0.4457,1.4239,0.1719,0.0057,0.0789,0.003284,0.617,0,24,35.29,0.347,1,0,11.957,11.957,1,10,1962,37269.2,100.0,6,12.03
1786078139308,117,v1,0.0554,0.2156,0.3501,2.4547,0.5882,0.02435,0.0879,0.002103,0.714,0,16,60.53,0.84,1,993,15.0,8.681,0,10,2105,110573.5,42.76,17,8.12
1786078140129,118,v1,0.0239,0.5446,0.3152,2.3275,0.3484,0.00836,0.1177,0.003007,0.627,1,20,39.48,0.593,1,1065,19.0,7.727,0,10,1902,109893.5,17.27,-1,11.57
1786078140401,119,v1,0.0251,0.6916,0.4925,1.1659,0.843,0.02366,0.2336,0.002276,0.593,0,28,32.88,0.768,1,0,7.959,7.959,1,10,2227,22666.4,100.0,4,8.98
1786078139893,120,v1,0.0202,0.6081,0.341,1.9081,0.9345,0.01464,0.2434,0.002535,0.702,1,23,30.91,0.52,1,0,0.0,0.0,0,10,2533,153579.6,0.0,-1,9.36
1786078140227,121,v1,0.0729,0.2232,0.1693,1.721,0.2794,0.01511,0.1424,0.002661,0.647,1,20,78.83,0.683,1,0,11.747,11.747,1,10,1845,35655.0,100.0,8,10.73
1786078140507,122,v1,0.0532,0.3454,0.2938,0.9057,0.9195,0.01698,0.2248,0.003714,0.719,0,28,51.58,0.527,1,0,19.831,19.831,0,10,1657,52748.2,91.05,18,15.45
1786078141010,123,v1,0.0652,0.6314,0.2778,1.0963,0.5657,0.01749,0.115,0.002006,0.652,1,9,29.76,0.327,1,857,8.0,4.42,1,10,1950,50150.3,100.0,13,8.1
1786078139808,124,v1,0.0501,0.5433,0.4535,1.7793,0.7658,0.00866,0.2148,0.00279,0.639,0,23,71.85,0.73,1,0,11.641,11.641,1,10,2019,38350.1,100.0,9,9.96
1786078140281,125,v1,0.075,0.6444,0.249,0.852,0.43,0.03081,0.1457,0.002007,0.611,1,22,57.35,0.975,1,327,14.41,12.041,0,10,2044,61365.9,89.72,13,6.6
1786078140624,126,v1,0.0609,0.2834,0.4477,1.7536,0.8364,0.01182,0.1496,0.003067,0.707,0,10,36.65,0.435,1,430,9.0,7.463,1,10,2006,49380.4,100.0,14,14.31
1786078141539,127,v1,0.0369,0.2284,0.4178,0.9109,0.1679,0.00698,0.1857,0.001876,0.713,1,4,64.71,0.384,1,1000,3.0,1.408,0,10,1893,103204.5,9.38,-1,7.5
1786078140296,128,v1,0.0479,0.8905,0.1415,2.1661,0.1722,0.02065,0.111,0.002929,0.655,1,27,72.53,0.388,1,0,13.841,13.841,1,10,2104,43521.4,100.0,13,10.98
1786078140541,129,v1,0.0345,0.7047,0.4141,0.8392,0.7209,0.03124,0.1172,0.002773,0.637,0,22,69.59,0.48,1,0,9.649,9.649,1,10,1717,27701.6,100.0,6,9.96
1786078140953,130,v1,0.0672,0.8064,0.3263,2.3468,0.8425,0.01404,0.1418,0.001996,0.663,1,24,43.68,0.596,1,205,13.363,11.594,1,10,1610,36699.2,100.0,13,7.33
1786078141513,131,v1,0.0523,0.403,0.2348,1.1688,0.7535,0.0318,0.1943,0.00125,0.659,1,16,68.9,0.81,1,0,11.119,11.119,1,10,2079,39872.1,100.0,10,5.48
1786078140899,132,v1,0.0483,0.544,0.2403,2.0466,0.9669,0.00515,0.0818,0.001678,0.702,0,31,53.06,0.491,1,0,15.44,15.44,0,10,2011,97954.8,73.05,19,6.71
1786078141839,133,v1,0.0252,0.7078,0.3123,2.1516,0.6832,0.01415,0.0727,0.002585,0.655,1,13,88.95,0.472,1,1396,12.0,3.852,0,10,2124,125969.7,12.39,-1,9.98
1786078142156,134,v1,0.0669,0.3666,0.4229,1.3814,0.9414,0.01046,0.2198,0.003647,0.692,0,18,36.54,0.52,1,0,13.327,13.327,1,10,1719,39744.5,100.0,13,14.19
