timestamp,universe_id,model_version,w1_energy,w2_drought,w3_rebellion,w4_policy,w5_social,despair_rate,rebellion_sentence_weight,natural_death_rate_quarterly,threshold,intervention_type,intervention_quarter,intervention_threshold,intervention_coverage,intervention_applied,n_promoted,mean_despair_pre,mean_despair_post,drought_enabled,n_voyages_sampled,n_agents,total_gdp,peak_mutiny,collapse_quarter,final_mortality
1786079135290,47,v1,0.0282,0.6455,0.2207,1.4084,0.5376,0.00962,0.1731,0.001414,0.609,1,32,59.16,0.684,1,0,14.363,14.363,1,30,5532,123132.9,100.0,13,5.66
1786079131151,48,v1,0.0741,0.6271,0.1015,1.2092,0.2673,0.02307,0.1177,0.003076,0.639,1,8,72.2,0.76,1,3102,6.574,2.904,1,30,6045,122919.9,100.0,6,11.63
1786079133656,49,v1,0.0168,0.7986,0.4076,1.5176,0.8279,0.02233,0.1348,0.001947,0.597,1,5,61.97,0.617,1,4987,4.0,0.977,0,30,6642,320140.3,21.2,16,7.62
1786079135371,50,v1,0.0376,0.8114,0.2941,2.1853,0.655,0.02382,0.1351,0.003724,0.63,0,20,55.62,0.46,1,0,13.0,13.0,1,30,6629,152973.1,100.0,13,13.67
1786079137617,51,v1,0.0572,0.5302,0.468,2.3653,0.7476,0.0204,0.1239,0.001974,0.661,0,5,75.52,0.623,1,2266,4.0,3.288,0,30,6424,263582.8,57.79,16,7.71
1786079131465,52,v1,0.0546,0.7076,0.2265,2.2219,0.7114,0.01653,0.157,0.003054,0.713,1,36,66.61,0.821,1,852,14.701,12.259,1,30,5655,132864.3,100.0,13,11.14
1786079133328,53,v1,0.0209,0.6849,0.2936,1.7976,0.9255,0.02195,0.0712,0.003464,0.671,0,27,66.74,0.316,1,0,8.986,8.986,0,30,5092,243927.4,40.74,18,12.94
1786079134842,54,v1,0.0752,0.7156,0.423,1.8261,0.6998,0.01778,0.1159,0.003515,0.66,0,18,58.01,0.869,1,0,11.331,11.331,1,30,5813,110582.3,100.0,8,12.33
1786079137264,55,v1,0.0246,0.8119,0.3072,2.0785,0.6371,0.02162,0.0655,0.001546,0.72,0,12,76.23,0.531,1,1880,11.0,8.036,0,30,5803,358012.2,0.0,-1,6.17
1786079135876,56,v1,0.0339,0.4147,0.1149,1.7704,0.1532,0.02451,0.0955,0.002975,0.668,1,7,57.29,0.728,1,5129,6.0,0.607,0,30,5795,309662.2,8.61,-1,10.97
1786079137899,57,v1,0.0587,0.8582,0.2277,1.5614,0.14,0.02148,0.1491,0.003244,0.634,0,14,22.21,0.393,1,1510,13.0,9.857,0,30,5495,241061.3,67.66,16,12.14
1786079139302,58,v1,0.0795,0.8015,0.2483,1.7969,0.9255,0.02632,0.1892,0.002826,0.624,0,5,46.1,0.505,1,1689,4.0,3.496,1,30,6778,107488.5,100.0,4,11.04
1786079140757,59,v1,0.0326,0.5391,0.2773,1.3048,0.1638,0.00463,0.15,0.003758,0.713,1,20,58.09,0.899,1,0,13.914,13.914,1,30,5529,126923.6,100.0,14,14.09
1786079135665,60,v1,0.0279,0.9892,0.4183,2.2844,0.3766,0.02239,0.0563,0.001428,0.638,1,8,60.99,0.634,1,5584,7.0,0.541,1,30,6129,168567.4,100.0,25,92.67
1786079137590,61,v1,0.0715,0.8874,0.1283,0.8039,0.3999,0.01158,0.0861,0.002992,0.584,1,17,95.55,0.486,1,0,15.0,15.0,0,30,6588,180031.0,100.0,15,11.54
1786079139402,62,v1,0.0191,0.5232,0.4272,2.1612,0.4014,0.00822,0.1798,0.002743,0.658,1,9,35.54,0.381,1,3163,8.0,4.166,1,30,6735,173426.7,100.0,13,53.01
1786079140988,63,v1,0.0226,0.5692,0.2654,1.8316,0.6046,0.02836,0.0638,0.001555,0.687,0,4,56.09,0.679,1,3011,3.0,2.479,1,30,5797,149127.6,100.0,13,55.05
1786079137820,64,v1,0.0601,0.7154,0.2072,2.41,0.2779,0.02271,0.0773,0.002403,0.647,1,9,61.64,0.324,1,2783,8.0,4.293,0,30,6126,301858.5,45.3,16,9.32
1786079139262,65,v1,0.0318,0.2759,0.3629,1.6076,0.2556,0.00831,0.0598,0.002402,0.616,0,29,55.82,0.424,1,0,14.367,14.367,1,30,6201,132209.2,100.0,13,9.05
1786079140806,66,v1,0.0295,0.4163,0.1357,1.933,0.8707,0.02351,0.0754,0.001782,0.597,1,34,83.2,0.438,1,0,12.967,12.967,1,30,6457,120315.8,100.0,9,6.4
1786079142237,67,v1,0.0466,0.6091,0.2646,2.4446,0.8518,0.01345,0.185,0.001731,0.581,1,22,92.22,0.763,1,0,16.496,16.496,0,30,5440,161716.1,95.08,15,6.89
1786079138448,68,v1,0.0666,0.3427,0.2877,1.4323,0.4077,0.03071,0.117,0.002949,0.628,0,14,42.95,0.328,1,1194,13.0,10.979,0,30,6759,219534.9,72.95,14,11.42
1786079140541,69,v1,0.0417,0.5666,0.4631,1.1762,0.1524,0.00339,0.203,0.001925,0.621,0,22,31.81,0.32,1,0,17.741,17.741,0,30,6511,289403.0,83.95,17,7.3
1786079142610,70,v1,0.0535,0.9525,0.3755,1.8536,0.9088,0.0129,0.0605,0.002271,0.598,0,30,61.63,0.308,1,0,17.8,17.8,0,30,7023,208473.8,94.27,15,8.4
1786079144847,71,v1,0.0496,0.9422,0.278,2.4063,0.3989,0.02947,0.1669,0.00123,0.634,1,12,91.92,0.65,1,4620,11.0,2.506,0,30,6072,330491.4,20.36,16,4.58
1786079138967,72,v1,0.0574,0.4011,0.3015,2.2436,0.2981,0.00565,0.1017,0.001995,0.688,0,6,43.92,0.415,1,1310,5.0,4.301,0,30,5690,280758.8,67.54,18,8.15
1786079141879,73,v1,0.0296,0.4611,0.2566,2.3428,0.5807,0.01354,0.1815,0.003069,0.648,1,6,99.65,0.753,1,6793,5.0,0.0,0,30,6896,372613.1,0.0,-1,10.93
1786079144609,74,v1,0.0268,0.3221,0.1075,1.5199,0.2306,0.00621,0.142,0.002797,0.62,0,19,77.73,0.321,1,1339,18.0,14.353,0,30,6184,335987.2,23.09,19,10.28
1786079146455,75,v1,0.0679,0.269,0.1444,1.4792,0.926,0.02279,0.0668,0.001586,0.698,0,4,71.07,0.398,1,1443,3.0,2.775,0,30,6450,247112.4,67.65,16,5.92
1786079139570,76,v1,0.0735,0.5598,0.2701,2.4407,0.6929,0.00669,0.2279,0.002125,0.615,0,22,30.46,0.315,1,0,16.908,16.908,0,30,6132,191632.2,84.81,16,8.32
1786079140919,77,v1,0.0351,0.4614,0.2501,1.2456,0.4258,0.02401,0.2252,0.002517,0.652,1,32,29.77,0.578,1,0,14.353,14.353,1,30,5465,127868.3,100.0,13,9.64
1786079142791,78,v1,0.0257,0.4403,0.3379,2.3449,0.8894,0.02751,0.1007,0.002792,0.614,0,24,75.76,0.896,1,0,16.84,16.84,0,30,6428,190536.9,85.49,15,10.66
1786079144364,79,v1,0.0135,0.3504,0.3713,2.3655,0.125,0.02936,0.1294,0.003072,0.683,1,31,66.06,0.992,1,0,15.052,15.052,1,30,6201,144372.6,100.0,13,11.53
1786079139946,80,v1,0.0584,0.4819,0.4175,2.3269,0.4263,0.01507,0.1608,0.001773,0.581,0,24,71.21,0.507,1,0,16.185,16.185,0,30,5930,172646.2,100.0,15,6.96
1786079141681,81,v1,0.05,0.7401,0.2852,2.3909,0.4729,0.01431,0.1103,0.002296,0.64,0,30,45.78,0.954,1,0,19.399,19.399,0,30,6319,238532.3,85.04,17,8.88
1786079144467,82,v1,0.0287,0.3886,0.3485,2.2701,0.1782,0.00895,0.2283,0.001267,0.61,1,6,62.95,0.856,1,5875,5.0,0.0,0,30,5903,361651.6,0.0,-1,4.96
1786079145661,83,v1,0.0132,0.7054,0.315,1.2739,0.1394,0.03036,0.1255,0.002211,0.634,0,36,64.61,0.356,1,0,14.73,14.73,1,30,5793,126908.4,100.0,13,9.05
1786079143113,84,v1,0.0715,0.694,0.1162,1.3495,0.2995,0.01421,0.0724,0.002382,0.662,0,21,54.29,0.427,1,0,13.0,13.0,1,30,6653,153425.2,100.0,13,9.02
1786079145309,85,v1,0.0302,0.5255,0.1719,2.1031,0.3019,0.02946,0.126,0.003235,0.708,1,21,55.13,0.609,1,0,13.995,13.995,0,30,6609,319326.4,69.82,18,11.68
1786079147384,86,v1,0.0128,0.3262,0.425,0.9056,0.3585,0.02505,0.2492,0.003718,0.597,0,7,69.07,0.924,1,4013,6.0,3.407,0,30,6324,292880.8,29.88,14,14.15
1786079148500,87,v1,0.0484,0.6936,0.4254,0.9461,0.4003,0.02777,0.0535,0.001208,0.598,0,12,33.27,0.663,1,393,6.952,6.33,1,30,5774,64460.5,100.0,4,4.95
1786079144282,88,v1,0.0492,0.3876,0.4357,2.4042,0.2319,0.01017,0.0663,0.002405,0.671,1,22,80.16,0.725,1,0,18.131,18.131,0,30,6583,294839.9,84.52,17,9.1
1786079146900,89,v1,0.0501,0.8614,0.3957,2.3946,0.4245,0.00892,0.2478,0.001426,0.582,1,11,68.88,0.811,1,6056,10.0,0.922,0,30,6752,380216.3,9.2,-1,5.33
1786079148871,90,v1,0.0137,0.4717,0.1679,2.1094,0.2552,0.00544,0.1299,0.0035,0.682,1,30,85.75,0.746,1,0,0.0,0.0,0,30,5830,339173.1,0.0,-1,13.24
1786079149718,91,v1,0.0541,0.909,0.3765,1.4488,0.479,0.01915,0.2095,0.001926,0.715,1,35,72.67,0.816,1,0,21.936,21.936,0,30,6173,259549.9,85.07,17,6.98
1786079143886,92,v1,0.0168,0.6765,0.3052,0.8723,0.9012,0.03161,0.0574,0.00268,0.585,1,17,30.6,0.631,1,0,7.115,7.115,1,30,5369,55849.1,100.0,5,9.98
1786079145623,93,v1,0.0142,0.671,0.321,2.188,0.2232,0.02693,0.2199,0.0017,0.661,1,10,96.59,0.696,1,6182,9.0,0.184,1,30,6411,185554.2,100.0,26,98.18
1786079147058,94,v1,0.0574,0.8222,0.2405,1.8591,0.4011,0.02697,0.1282,0.001977,0.687,1,15,53.44,0.703,1,0,12.574,12.574,1,30,6253,135844.2,100.0,13,7.71
1786079148396,95,v1,0.037,0.9968,0.2785,1.6537,0.9442,0.03184,0.1788,0.002077,0.636,1,9,71.44,0.525,1,1635,7.489,5.52,1,30,6744,114566.9,100.0,7,30.25
1786079146452,96,v1,0.0484,0.5653,0.4847,2.1255,0.7451,0.01243,0.1102,0.001562,0.694,0,35,91.15,0.319,1,0,21.436,21.436,0,30,5864,223991.9,93.07,18,6.04
1786079147599,97,v1,0.0763,0.6029,0.3483,1.1538,0.7079,0.00456,0.0729,0.003047,0.701,1,26,76.76,0.646,1,0,13.689,13.689,1,30,6577,148327.1,100.0,13,11.22
1786079149074,98,v1,0.0514,0.387,0.2008,1.8818,0.7464,0.03019,0.099,0.001859,0.67,1,7,58.59,0.472,1,3431,6.0,2.739,1,30,6394,166261.2,100.0,13,57.77
1786079149688,99,v1,0.0541,0.6676,0.1593,1.5314,0.9316,0.00549,0.1336,0.001681,0.646,1,26,91.31,0.46,1,0,13.688,13.688,1,30,6112,134664.4,100.0,13,6.46
1786079155629,100,v1,0.0546,0.3765,0.1291,2.3806,0.3258,0.00417,0.1938,0.003312,0.706,0,21,83.55,0.888,1,0,13.92,13.92,1,30,5742,134157.3,100.0,14,12.14
1786079157363,101,v1,0.0578,0.7463,0.3546,1.9332,0.5631,0.0145,0.0781,0.001744,0.583,0,33,93.79,0.36,1,0,17.71,17.71,0,30,6444,182495.4,99.62,15,6.87
1786079159227,102,v1,0.0532,0.4654,0.1787,1.9919,0.3728,0.03178,0.0737,0.002148,0.699,0,28,80.38,0.348,1,0,18.577,18.577,0,30,6130,219504.5,85.47,16,8.16
1786079160302,103,v1,0.0575,0.7153,0.4934,0.8918,0.7195,0.01746,0.1438,0.002113,0.637,0,10,43.11,0.631,1,1370,7.808,6.149,1,30,5880,103266.5,100.0,5,8.13
1786079156589,104,v1,0.0271,0.9635,0.4269,1.8283,0.8407,0.0319,0.2129,0.002388,0.661,1,19,22.72,0.527,1,731,16.377,14.451,0,30,6447,214079.6,85.54,16,8.93
1786079158859,105,v1,0.0683,0.7268,0.1256,0.9986,0.6583,0.02891,0.25,0.002429,0.615,1,8,36.18,0.365,1,2668,7.0,4.036,0,30,6407,258245.6,50.87,14,9.4
1786079160585,106,v1,0.0475,0.4075,0.3377,2.1457,0.6627,0.01517,0.1924,0.003408,0.632,0,36,73.58,0.857,1,0,19.519,19.519,0,30,6813,213586.6,91.28,16,12.8
1786079162219,107,v1,0.0571,0.8296,0.3882,2.2692,0.5353,0.03132,0.189,0.002611,0.693,0,25,32.28,0.82,1,0,13.508,13.508,1,30,6183,143106.2,100.0,13,10.43
1786079157283,108,v1,0.0431,0.3531,0.3845,1.0168,0.5148,0.02589,0.175,0.003339,0.703,1,25,57.32,0.909,1,0,18.005,18.005,0,30,6199,195959.5,84.35,17,11.87
1786079158557,109,v1,0.0445,0.6143,0.3621,1.2868,0.6899,0.02152,0.0976,0.002461,0.665,0,11,48.32,0.389,1,979,9.939,8.565,1,30,5853,124187.5,100.0,11,11.91
1786079159946,110,v1,0.0795,0.4784,0.1846,1.122,0.198,0.00519,0.1404,0.002778,0.695,0,6,69.99,0.719,1,2376,5.0,3.826,1,30,6171,146310.5,100.0,13,14.39
1786079161518,111,v1,0.0101,0.851,0.1663,1.0133,0.299,0.02657,0.1002,0.00218,0.587,0,15,44.11,0.927,1,0,11.192,11.192,1,30,6377,124641.9,100.0,8,8.11
1786079157424,112,v1,0.0644,0.7985,0.3589,1.4367,0.7459,0.01313,0.2448,0.001432,0.591,1,34,40.76,0.31,1,489,9.282,8.599,1,30,6716,80090.8,100.0,4,6.12
1786079159385,113,v1,0.0415,0.2205,0.2912,2.2104,0.239,0.01072,0.1046,0.00228,0.609,0,31,83.34,0.66,1,0,20.887,20.887,0,30,6087,264188.9,87.41,16,8.43
1786079161039,114,v1,0.0714,0.6032,0.3636,2.0693,0.634,0.03041,0.0758,0.001262,0.603,1,17,29.18,0.38,1,0,9.47,9.47,1,30,7597,105254.9,100.0,5,4.99
1786079162555,115,v1,0.0528,0.2561,0.1376,1.8667,0.8283,0.02476,0.1534,0.003412,0.655,1,13,90.2,0.571,1,3758,11.808,4.343,1,30,6278,152674.3,100.0,12,50.75
1786079159462,116,v1,0.0283,0.6804,0.2743,1.7898,0.5395,0.01496,0.1781,0.001815,0.706,1,24,32.69,0.838,1,0,0.0,0.0,0,30,6686,400288.3,0.0,-1,7.12
1786079161177,117,v1,0.0458,0.7812,0.1139,2.3535,0.7149,0.01915,0.2192,0.001403,0.603,1,6,68.55,0.726,1,5132,5.0,0.65,1,30,5943,166720.7,100.0,24,87.65
1786079162390,118,v1,0.0593,0.8165,0.395,2.2275,0.9078,0.01426,0.2348,0.001646,0.627,0,33,83.44,0.317,1,0,12.079,12.079,1,30,6062,104827.6,100.0,7,6.81
1786079164440,119,v1,0.0534,0.9061,0.2269,2.1654,0.6501,0.02846,0.183,0.001423,0.704,0,28,65.87,0.971,1,0,18.676,18.676,0,30,6769,218560.6,90.46,16,5.61
1786079158759,120,v1,0.0382,0.7297,0.1632,2.1496,0.5796,0.03109,0.1965,0.002048,0.629,1,24,69.91,0.768,1,1005,13.367,11.21,1,30,6469,145936.7,100.0,13,22.79
1786079160041,121,v1,0.0522,0.8357,0.2669,1.3639,0.2926,0.00343,0.0753,0.003539,0.68,1,32,72.33,0.897,1,0,14.371,14.371,1,30,6115,139998.8,100.0,13,12.79
1786079161499,122,v1,0.0498,0.702,0.3116,1.8161,0.7796,0.03069,0.1266,0.002796,0.661,0,18,74.51,0.867,1,0,13.0,13.0,1,30,5687,124863.8,100.0,13,10.71
1786079163706,123,v1,0.0621,0.2654,0.219,2.4057,0.5193,0.0198,0.0803,0.002793,0.68,1,5,81.76,0.332,1,2331,4.0,2.487,0,30,6243,287954.3,55.88,17,10.6
1786079159195,124,v1,0.0739,0.4481,0.4796,1.2012,0.361,0.03159,0.1123,0.003118,0.661,0,24,39.91,0.99,1,0,12.903,12.903,1,30,6306,139477.6,100.0,13,11.64
1786079160660,125,v1,0.0456,0.8806,0.3204,1.6658,0.9243,0.01902,0.0787,0.001788,0.716,1,13,67.34,0.783,1,5718,12.0,0.0,1,30,5827,170519.6,100.0,22,92.57
1786079162065,126,v1,0.0498,0.2187,0.3626,1.9181,0.754,0.02884,0.2307,0.002436,0.591,0,16,77.53,0.888,1,0,14.0,14.0,0,30,5565,148651.9,99.98,14,9.42
1786079164107,127,v1,0.0502,0.637,0.1802,1.372,0.1354,0.00695,0.2034,0.00141,0.593,1,18,33.46,0.477,1,509,16.217,14.753,0,30,5693,256658.1,84.14,16,5.45
1786079162913,128,v1,0.0397,0.3592,0.4764,1.7755,0.2556,0.00572,0.2375,0.003631,0.582,1,5,75.65,0.631,1,4909,4.0,1.011,1,30,6655,174130.7,100.0,13,78.12
1786079164290,129,v1,0.0644,0.4523,0.425,2.4657,0.9971,0.02474,0.1984,0.002921,0.706,1,25,48.56,0.607,1,740,13.509,11.852,1,30,6449,146971.6,100.0,13,11.77
1786079165622,130,v1,0.052,0.6505,0.2579,2.1319,0.6154,0.01284,0.1015,0.002263,0.69,0,4,96.63,0.681,1,0,3.0,3.0,1,30,5721,129293.2,100.0,13,8.95
1786079167427,131,v1,0.0113,0.2148,0.2247,1.7061,0.9085,0.01258,0.1333,0.001883,0.638,1,27,78.71,0.736,1,0,16.391,16.391,1,30,6093,155751.7,100.0,15,8.04
1786079163721,132,v1,0.0685,0.3017,0.2739,1.529,0.174,0.02835,0.2289,0.003046,0.619,1,9,70.91,0.938,1,2940,6.812,2.711,1,30,5874,110310.4,100.0,5,12.61
1786079165529,133,v1,0.0246,0.9911,0.1732,1.48,0.8504,0.0122,0.2319,0.003449,0.628,1,22,53.59,0.957,1,1333,13.0,10.326,1,30,6948,153423.3,100.0,13,30.58
1786079168744,134,v1,0.0114,0.7169,0.4523,2.0368,0.642,0.00747,0.1803,0.001376,0.638,0,34,36.76,0.931,1,0,0.0,0.0,0,30,6640,402345.8,0.0,-1,5.18
