row_index,replicate_id,peak_mutiny,collapse_quarter
8138.0,1,55.524,15.0
8138.0,2,55.524,15.0
8138.0,3,55.524,15.0
8138.0,4,55.524,15.0
8139.0,0,59.55999999999999,18.8
8139.0,1,59.55999999999999,18.8
8139.0,2,59.55999999999999,18.8
8139.0,3,59.55999999999999,18.8
8139.0,4,59.55999999999999,18.8
8140.0,0,62.686,13.6
8140.0,1,62.686,13.6
8140.0,2,62.686,13.6
8140.0,3,62.686,13.6
8140.0,4,62.686,13.6
8141.0,0,65.042,11.6
8141.0,1,65.042,11.6
8141.0,2,65.042,11.6
8141.0,3,65.042,11.6
8141.0,4,65.042,11.6
8142.0,0,94.256,14.0
8142.0,1,94.256,14.0
8142.0,2,94.256,14.0
8142.0,3,94.256,14.0
8142.0,4,94.256,14.0
8143.0,0,95.22,14.2
8143.0,1,95.22,14.2
8143.0,2,95.22,14.2
8143.0,3,95.22,14.2
8143.0,4,95.22,14.2
8144.0,0,94.256,14.0
8144.0,1,94.256,14.0
8144.0,2,94.256,14.0
8144.0,3,94.256,14.0
8144.0,4,94.256,14.0
8145.0,0,94.256,14.0
8145.0,1,94.256,14.0
8145.0,2,94.256,14.0
8145.0,3,94.256,14.0
8145.0,4,94.256,14.0
8146.0,0,93.178,14.8
8146.0,1,93.178,14.8
8146.0,2,93.178,14.8
8146.0,3,93.178,14.8
8146.0,4,93.178,14.8
8147.0,0,93.59,14.8
8147.0,1,93.59,14.8
8147.0,2,93.59,14.8
8147.0,3,93.59,14.8
8147.0,4,93.59,14.8
8148.0,0,91.23,15.0
8148.0,1,91.23,15.0
8148.0,2,91.23,15.0
8148.0,3,91.23,15.0
8148.0,4,91.23,15.0
8149.0,0,96.554,14.4
8149.0,1,96.554,14.4
8149.0,2,96.554,14.4
8149.0,3,96.554,14.4
8149.0,4,96.554,14.4
8150.0,0,91.934,15.0
8150.0,1,91.934,15.0
8150.0,2,91.934,15.0
8150.0,3,91.934,15.0
8150.0,4,91.934,15.0
8151.0,0,91.23,15.0
8151.0,1,91.23,15.0
8151.0,2,91.23,15.0
8151.0,3,91.23,15.0
8151.0,4,91.23,15.0
8152.0,0,80.274,15.8
8152.0,1,80.274,15.8
8152.0,2,80.274,15.8
8152.0,3,80.274,15.8
8152.0,4,80.274,15.8
8153.0,0,95.216,14.8
8153.0,1,95.216,14.8
8153.0,2,95.216,14.8
8153.0,3,95.216,14.8
8153.0,4,95.216,14.8
8154.0,0,92.094,14.4
8154.0,1,92.094,14.4
8154.0,2,92.094,14.4
8154.0,3,92.094,14.4
8154.0,4,92.094,14.4
8155.0,0,96.512,13.8
8155.0,1,96.512,13.8
8155.0,2,96.512,13.8
8155.0,3,96.512,13.8
8155.0,4,96.512,13.8
8156.0,0,71.348,14.6
8156.0,1,71.348,14.6
8156.0,2,71.348,14.6
8156.0,3,71.348,14.6
8156.0,4,71.348,14.6
8157.0,0,92.094,14.4
8157.0,1,92.094,14.4
8157.0,2,92.094,14.4
8157.0,3,92.094,14.4
8157.0,4,92.094,14.4
8158.0,0,80.59200000000001,16.0
8158.0,1,80.59200000000001,16.0
8158.0,2,80.59200000000001,16.0
8158.0,3,80.59200000000001,16.0
8158.0,4,80.59200000000001,16.0
8159.0,0,59.931999999999995,14.0
8159.0,1,59.931999999999995,14.0
8159.0,2,59.931999999999995,14.0
8159.0,3,59.931999999999995,14.0
8159.0,4,59.931999999999995,14.0
8160.0,0,52.64200000000001,9.2
8160.0,1,52.64200000000001,9.2
8160.0,2,52.64200000000001,9.2
8160.0,3,52.64200000000001,9.2
8160.0,4,52.64200000000001,9.2
8161.0,0,91.07,15.6
8161.0,1,91.07,15.6
8161.0,2,91.07,15.6
8161.0,3,91.07,15.6
8161.0,4,91.07,15.6
8162.0,0,62.514,13.2
8162.0,1,62.514,13.2
8162.0,2,62.514,13.2
8162.0,3,62.514,13.2
8162.0,4,62.514,13.2
8163.0,0,51.81600000000001,9.2
8163.0,1,51.81600000000001,9.2
8163.0,2,51.81600000000001,9.2
8163.0,3,51.81600000000001,9.2
8163.0,4,51.81600000000001,9.2
8164.0,0,45.94,9.6
8164.0,1,45.94,9.6
8164.0,2,45.94,9.6
8164.0,3,45.94,9.6
8164.0,4,45.94,9.6
8165.0,0,93.782,15.8
8165.0,1,93.782,15.8
8165.0,2,93.782,15.8
8165.0,3,93.782,15.8
8165.0,4,93.782,15.8
8166.0,0,93.168,14.0
8166.0,1,93.168,14.0
8166.0,2,93.168,14.0
8166.0,3,93.168,14.0
8166.0,4,93.168,14.0
8167.0,0,84.872,16.0
8167.0,1,84.872,16.0
8167.0,2,84.872,16.0
8167.0,3,84.872,16.0
8167.0,4,84.872,16.0
8168.0,0,73.76599999999999,14.4
8168.0,1,73.76599999999999,14.4
8168.0,2,73.76599999999999,14.4
8168.0,3,73.76599999999999,14.4
8168.0,4,73.76599999999999,14.4
8169.0,0,93.168,14.0
8169.0,1,93.168,14.0
8169.0,2,93.168,14.0
8169.0,3,93.168,14.0
8169.0,4,93.168,14.0
8170.0,0,93.916,14.2
8170.0,1,93.916,14.2
8170.0,2,93.916,14.2
8170.0,3,93.916,14.2
8170.0,4,93.916,14.2
8171.0,0,52.35,11.0
8171.0,1,52.35,11.0
8171.0,2,52.35,11.0
8171.0,3,52.35,11.0
8171.0,4,52.35,11.0
8172.0,0,53.172,12.8
8172.0,1,53.172,12.8
8172.0,2,53.172,12.8
8172.0,3,53.172,12.8
8172.0,4,53.172,12.8
8173.0,0,31.994,9.4
8173.0,1,31.994,9.4
8173.0,2,31.994,9.4
8173.0,3,31.994,9.4
8173.0,4,31.994,9.4
8174.0,0,55.46600000000001,13.2
8174.0,1,55.46600000000001,13.2
8174.0,2,55.46600000000001,13.2
8174.0,3,55.46600000000001,13.2
8174.0,4,55.46600000000001,13.2
8175.0,0,58.136,12.8
8175.0,1,58.136,12.8
8175.0,2,58.136,12.8
8175.0,3,58.136,12.8
8175.0,4,58.136,12.8
8176.0,0,53.64200000000001,11.4
8176.0,1,53.64200000000001,11.4
8176.0,2,53.64200000000001,11.4
8176.0,3,53.64200000000001,11.4
8176.0,4,53.64200000000001,11.4
8177.0,0,56.522000000000006,13.6
8177.0,1,56.522000000000006,13.6
8177.0,2,56.522000000000006,13.6
8177.0,3,56.522000000000006,13.6
8177.0,4,56.522000000000006,13.6
8178.0,0,94.13,13.2
8178.0,1,94.13,13.2
8178.0,2,94.13,13.2
8178.0,3,94.13,13.2
8178.0,4,94.13,13.2
8179.0,0,94.686,12.0
8179.0,1,94.686,12.0
8179.0,2,94.686,12.0
8179.0,3,94.686,12.0
8179.0,4,94.686,12.0
8180.0,0,94.13,13.2
8180.0,1,94.13,13.2
8180.0,2,94.13,13.2
8180.0,3,94.13,13.2
8180.0,4,94.13,13.2
8181.0,0,94.13,13.2
8181.0,1,94.13,13.2
8181.0,2,94.13,13.2
8181.0,3,94.13,13.2
8181.0,4,94.13,13.2
8182.0,0,91.886,15.8
8182.0,1,91.886,15.8
8182.0,2,91.886,15.8
8182.0,3,91.886,15.8
8182.0,4,91.886,15.8
8183.0,0,93.366,14.8
8183.0,1,93.366,14.8
8183.0,2,93.366,14.8
8183.0,3,93.366,14.8
8183.0,4,93.366,14.8
8184.0,0,82.974,14.0
8184.0,1,82.974,14.0
8184.0,2,82.974,14.0
8184.0,3,82.974,14.0
8184.0,4,82.974,14.0
8185.0,0,83.126,12.8
8185.0,1,83.126,12.8
8185.0,2,83.126,12.8
8185.0,3,83.126,12.8
8185.0,4,83.126,12.8
8186.0,0,97.12,13.8
8186.0,1,97.12,13.8
8186.0,2,97.12,13.8
8186.0,3,97.12,13.8
8186.0,4,97.12,13.8
8187.0,0,63.352,13.4
8187.0,1,63.352,13.4
8187.0,2,63.352,13.4
8187.0,3,63.352,13.4
8187.0,4,63.352,13.4
8188.0,0,80.14,13.4
8188.0,1,80.14,13.4
8188.0,2,80.14,13.4
8188.0,3,80.14,13.4
8188.0,4,80.14,13.4
8189.0,0,95.18800000000002,11.6
8189.0,1,95.18800000000002,11.6
8189.0,2,95.18800000000002,11.6
8189.0,3,95.18800000000002,11.6
8189.0,4,95.18800000000002,11.6
8190.0,0,96.646,14.4
8190.0,1,96.646,14.4
8190.0,2,96.646,14.4
8190.0,3,96.646,14.4
8190.0,4,96.646,14.4
8191.0,0,90.756,15.4
8191.0,1,90.756,15.4
8191.0,2,90.756,15.4
8191.0,3,90.756,15.4
8191.0,4,90.756,15.4
8192.0,0,84.95599999999999,14.4
8192.0,1,84.95599999999999,14.4
8192.0,2,84.95599999999999,14.4
8192.0,3,84.95599999999999,14.4
8192.0,4,84.95599999999999,14.4
8193.0,0,96.646,14.4
8193.0,1,96.646,14.4
8193.0,2,96.646,14.4
8193.0,3,96.646,14.4
8193.0,4,96.646,14.4
8194.0,0,95.41,14.0
8194.0,1,95.41,14.0
8194.0,2,95.41,14.0
8194.0,3,95.41,14.0
8194.0,4,95.41,14.0
8195.0,0,81.314,15.0
8195.0,1,81.314,15.0
8195.0,2,81.314,15.0
8195.0,3,81.314,15.0
8195.0,4,81.314,15.0
8196.0,0,75.24000000000001,14.2
8196.0,1,75.24000000000001,14.2
8196.0,2,75.24000000000001,14.2
8196.0,3,75.24000000000001,14.2
8196.0,4,75.24000000000001,14.2
8197.0,0,70.292,15.8
8197.0,1,70.292,15.8
8197.0,2,70.292,15.8
8197.0,3,70.292,15.8
8197.0,4,70.292,15.8
8198.0,0,72.012,14.6
8198.0,1,72.012,14.6
8198.0,2,72.012,14.6
8198.0,3,72.012,14.6
8198.0,4,72.012,14.6
8199.0,0,62.338,14.2
8199.0,1,62.338,14.2
8199.0,2,62.338,14.2
8199.0,3,62.338,14.2
8199.0,4,62.338,14.2
8200.0,0,70.628,15.2
8200.0,1,70.628,15.2
8200.0,2,70.628,15.2
8200.0,3,70.628,15.2
8200.0,4,70.628,15.2
8201.0,0,23.76,2.2
8201.0,1,23.76,2.2
8201.0,2,23.76,2.2
8201.0,3,23.76,2.2
8201.0,4,23.76,2.2
8202.0,0,67.126,13.0
8202.0,1,67.126,13.0
8202.0,2,67.126,13.0
8202.0,3,67.126,13.0
8202.0,4,67.126,13.0
8203.0,0,92.39,15.6
8203.0,1,92.39,15.6
8203.0,2,92.39,15.6
8203.0,3,92.39,15.6
8203.0,4,92.39,15.6
8204.0,0,67.126,13.0
8204.0,1,67.126,13.0
8204.0,2,67.126,13.0
8204.0,3,67.126,13.0
8204.0,4,67.126,13.0
8205.0,0,67.126,13.0
8205.0,1,67.126,13.0
8205.0,2,67.126,13.0
8205.0,3,67.126,13.0
8205.0,4,67.126,13.0
8206.0,0,92.894,14.8
8206.0,1,92.894,14.8
8206.0,2,92.894,14.8
8206.0,3,92.894,14.8
8206.0,4,92.894,14.8
8207.0,0,94.24,14.0
8207.0,1,94.24,14.0
8207.0,2,94.24,14.0
8207.0,3,94.24,14.0
8207.0,4,94.24,14.0
8208.0,0,63.75,16.6
8208.0,1,63.75,16.6
8208.0,2,63.75,16.6
8208.0,3,63.75,16.6
8208.0,4,63.75,16.6
8209.0,0,56.146,13.0
8209.0,1,56.146,13.0
8209.0,2,56.146,13.0
8209.0,3,56.146,13.0
8209.0,4,56.146,13.0
8210.0,0,83.12199999999999,16.4
8210.0,1,83.12199999999999,16.4
8210.0,2,83.12199999999999,16.4
8210.0,3,83.12199999999999,16.4
8210.0,4,83.12199999999999,16.4
8211.0,0,58.117999999999995,11.0
8211.0,1,58.117999999999995,11.0
8211.0,2,58.117999999999995,11.0
8211.0,3,58.117999999999995,11.0
8211.0,4,58.117999999999995,11.0
8212.0,0,70.942,13.2
8212.0,1,70.942,13.2
8212.0,2,70.942,13.2
8212.0,3,70.942,13.2
8212.0,4,70.942,13.2
8213.0,0,92.74,13.2
8213.0,1,92.74,13.2
8213.0,2,92.74,13.2
8213.0,3,92.74,13.2
8213.0,4,92.74,13.2
8214.0,0,96.122,13.4
8214.0,1,96.122,13.4
8214.0,2,96.122,13.4
8214.0,3,96.122,13.4
8214.0,4,96.122,13.4
8215.0,0,93.94,13.4
8215.0,1,93.94,13.4
8215.0,2,93.94,13.4
8215.0,3,93.94,13.4
8215.0,4,93.94,13.4
8216.0,0,54.58,13.2
8216.0,1,54.58,13.2
8216.0,2,54.58,13.2
8216.0,3,54.58,13.2
8216.0,4,54.58,13.2
8217.0,0,96.122,13.4
8217.0,1,96.122,13.4
8217.0,2,96.122,13.4
8217.0,3,96.122,13.4
8217.0,4,96.122,13.4
8218.0,0,94.912,14.4
8218.0,1,94.912,14.4
8218.0,2,94.912,14.4
8218.0,3,94.912,14.4
8218.0,4,94.912,14.4
8219.0,0,79.19,14.8
8219.0,1,79.19,14.8
8219.0,2,79.19,14.8
8219.0,3,79.19,14.8
8219.0,4,79.19,14.8
8220.0,0,90.088,14.8
8220.0,1,90.088,14.8
8220.0,2,90.088,14.8
8220.0,3,90.088,14.8
8220.0,4,90.088,14.8
8221.0,0,89.884,14.8
8221.0,1,89.884,14.8
8221.0,2,89.884,14.8
8221.0,3,89.884,14.8
8221.0,4,89.884,14.8
8222.0,0,78.35600000000001,14.8
8222.0,1,78.35600000000001,14.8
8222.0,2,78.35600000000001,14.8
8222.0,3,78.35600000000001,14.8
8222.0,4,78.35600000000001,14.8
8223.0,0,85.268,14.8
8223.0,1,85.268,14.8
8223.0,2,85.268,14.8
8223.0,3,85.268,14.8
8223.0,4,85.268,14.8
8224.0,0,92.338,14.6
8224.0,1,92.338,14.6
8224.0,2,92.338,14.6
8224.0,3,92.338,14.6
8224.0,4,92.338,14.6
8225.0,0,58.776,12.8
8225.0,1,58.776,12.8
8225.0,2,58.776,12.8
8225.0,3,58.776,12.8
8225.0,4,58.776,12.8
8226.0,0,95.972,14.4
8226.0,1,95.972,14.4
8226.0,2,95.972,14.4
8226.0,3,95.972,14.4
8226.0,4,95.972,14.4
8227.0,0,93.404,14.6
8227.0,1,93.404,14.6
8227.0,2,93.404,14.6
8227.0,3,93.404,14.6
8227.0,4,93.404,14.6
8228.0,0,95.972,14.4
8228.0,1,95.972,14.4
8228.0,2,95.972,14.4
8228.0,3,95.972,14.4
8228.0,4,95.972,14.4
8229.0,0,95.972,14.4
8229.0,1,95.972,14.4
8229.0,2,95.972,14.4
8229.0,3,95.972,14.4
8229.0,4,95.972,14.4
8230.0,0,91.674,14.2
8230.0,1,91.674,14.2
8230.0,2,91.674,14.2
8230.0,3,91.674,14.2
8230.0,4,91.674,14.2
8231.0,0,91.518,14.2
8231.0,1,91.518,14.2
8231.0,2,91.518,14.2
8231.0,3,91.518,14.2
8231.0,4,91.518,14.2
8232.0,0,33.626,8.8
8232.0,1,33.626,8.8
8232.0,2,33.626,8.8
8232.0,3,33.626,8.8
8232.0,4,33.626,8.8
8233.0,0,33.456,8.4
8233.0,1,33.456,8.4
8233.0,2,33.456,8.4
8233.0,3,33.456,8.4
8233.0,4,33.456,8.4
8234.0,0,93.82,14.4
8234.0,1,93.82,14.4
8234.0,2,93.82,14.4
8234.0,3,93.82,14.4
8234.0,4,93.82,14.4
8235.0,0,34.116,8.8
8235.0,1,34.116,8.8
8235.0,2,34.116,8.8
8235.0,3,34.116,8.8
8235.0,4,34.116,8.8
8236.0,0,28.244,6.2
8236.0,1,28.244,6.2
8236.0,2,28.244,6.2
8236.0,3,28.244,6.2
8236.0,4,28.244,6.2
8237.0,0,93.968,15.8
8237.0,1,93.968,15.8
8237.0,2,93.968,15.8
8237.0,3,93.968,15.8
8237.0,4,93.968,15.8
8238.0,0,92.952,14.8
8238.0,1,92.952,14.8
8238.0,2,92.952,14.8
8238.0,3,92.952,14.8
8238.0,4,92.952,14.8
8239.0,0,93.41,14.6
8239.0,1,93.41,14.6
8239.0,2,93.41,14.6
8239.0,3,93.41,14.6
8239.0,4,93.41,14.6
8240.0,0,66.466,16.4
8240.0,1,66.466,16.4
8240.0,2,66.466,16.4
8240.0,3,66.466,16.4
8240.0,4,66.466,16.4
8241.0,0,92.952,14.8
8241.0,1,92.952,14.8
8241.0,2,92.952,14.8
8241.0,3,92.952,14.8
8241.0,4,92.952,14.8
8242.0,0,94.838,14.0
8242.0,1,94.838,14.0
8242.0,2,94.838,14.0
8242.0,3,94.838,14.0
8242.0,4,94.838,14.0
8243.0,0,69.054,15.2
8243.0,1,69.054,15.2
8243.0,2,69.054,15.2
8243.0,3,69.054,15.2
8243.0,4,69.054,15.2
8244.0,0,61.026,13.0
8244.0,1,61.026,13.0
8244.0,2,61.026,13.0
8244.0,3,61.026,13.0
8244.0,4,61.026,13.0
8245.0,0,61.879999999999995,12.8
8245.0,1,61.879999999999995,12.8
8245.0,2,61.879999999999995,12.8
8245.0,3,61.879999999999995,12.8
8245.0,4,61.879999999999995,12.8
8246.0,0,95.068,13.0
8246.0,1,95.068,13.0
8246.0,2,95.068,13.0
8246.0,3,95.068,13.0
8246.0,4,95.068,13.0
8247.0,0,62.15,13.0
8247.0,1,62.15,13.0
8247.0,2,62.15,13.0
8247.0,3,62.15,13.0
8247.0,4,62.15,13.0
8248.0,0,60.024,13.2
8248.0,1,60.024,13.2
8248.0,2,60.024,13.2
8248.0,3,60.024,13.2
8248.0,4,60.024,13.2
8249.0,0,95.854,13.4
8249.0,1,95.854,13.4
8249.0,2,95.854,13.4
8249.0,3,95.854,13.4
8249.0,4,95.854,13.4
8250.0,0,74.08,12.8
8250.0,1,74.08,12.8
8250.0,2,74.08,12.8
8250.0,3,74.08,12.8
8250.0,4,74.08,12.8
8251.0,0,93.622,15.6
8251.0,1,93.622,15.6
8251.0,2,93.622,15.6
8251.0,3,93.622,15.6
8251.0,4,93.622,15.6
8252.0,0,74.08,12.8
8252.0,1,74.08,12.8
8252.0,2,74.08,12.8
8252.0,3,74.08,12.8
8252.0,4,74.08,12.8
8253.0,0,74.08,12.8
8253.0,1,74.08,12.8
8253.0,2,74.08,12.8
8253.0,3,74.08,12.8
8253.0,4,74.08,12.8
8254.0,0,67.162,13.2
8254.0,1,67.162,13.2
8254.0,2,67.162,13.2
8254.0,3,67.162,13.2
8254.0,4,67.162,13.2
8255.0,0,87.412,16.0
8255.0,1,87.412,16.0
8255.0,2,87.412,16.0
8255.0,3,87.412,16.0
8255.0,4,87.412,16.0
8256.0,0,40.574,7.6
8256.0,1,40.574,7.6
8256.0,2,40.574,7.6
8256.0,3,40.574,7.6
8256.0,4,40.574,7.6
8257.0,0,62.95,13.2
8257.0,1,62.95,13.2
8257.0,2,62.95,13.2
8257.0,3,62.95,13.2
8257.0,4,62.95,13.2
8258.0,0,47.364,10.2
8258.0,1,47.364,10.2
8258.0,2,47.364,10.2
8258.0,3,47.364,10.2
8258.0,4,47.364,10.2
8259.0,0,20.0,2.6
8259.0,1,20.0,2.6
8259.0,2,20.0,2.6
8259.0,3,20.0,2.6
8259.0,4,20.0,2.6
8260.0,0,50.114,11.0
8260.0,1,50.114,11.0
8260.0,2,50.114,11.0
8260.0,3,50.114,11.0
8260.0,4,50.114,11.0
8261.0,0,94.904,14.0
8261.0,1,94.904,14.0
8261.0,2,94.904,14.0
8261.0,3,94.904,14.0
8261.0,4,94.904,14.0
8262.0,0,95.184,14.2
8262.0,1,95.184,14.2
8262.0,2,95.184,14.2
8262.0,3,95.184,14.2
8262.0,4,95.184,14.2
8263.0,0,92.054,15.0
8263.0,1,92.054,15.0
8263.0,2,92.054,15.0
8263.0,3,92.054,15.0
8263.0,4,92.054,15.0
8264.0,0,56.762,11.4
8264.0,1,56.762,11.4
8264.0,2,56.762,11.4
8264.0,3,56.762,11.4
8264.0,4,56.762,11.4
8265.0,0,95.184,14.2
8265.0,1,95.184,14.2
8265.0,2,95.184,14.2
8265.0,3,95.184,14.2
8265.0,4,95.184,14.2
8266.0,0,95.55,12.2
8266.0,1,95.55,12.2
8266.0,2,95.55,12.2
8266.0,3,95.55,12.2
8266.0,4,95.55,12.2
8267.0,0,84.558,13.0
8267.0,1,84.558,13.0
8267.0,2,84.558,13.0
8267.0,3,84.558,13.0
8267.0,4,84.558,13.0
8268.0,0,74.44800000000001,14.8
8268.0,1,74.44800000000001,14.8
8268.0,2,74.44800000000001,14.8
8268.0,3,74.44800000000001,14.8
8268.0,4,74.44800000000001,14.8
8269.0,0,57.238,13.2
8269.0,1,57.238,13.2
8269.0,2,57.238,13.2
8269.0,3,57.238,13.2
8269.0,4,57.238,13.2
8270.0,0,72.674,14.8
8270.0,1,72.674,14.8
8270.0,2,72.674,14.8
8270.0,3,72.674,14.8
8270.0,4,72.674,14.8
8271.0,0,53.874,13.6
8271.0,1,53.874,13.6
8271.0,2,53.874,13.6
8271.0,3,53.874,13.6
8271.0,4,53.874,13.6
8272.0,0,75.39,14.0
8272.0,1,75.39,14.0
8272.0,2,75.39,14.0
8272.0,3,75.39,14.0
8272.0,4,75.39,14.0
8273.0,0,30.922000000000004,9.4
8273.0,1,30.922000000000004,9.4
8273.0,2,30.922000000000004,9.4
8273.0,3,30.922000000000004,9.4
8273.0,4,30.922000000000004,9.4
8274.0,0,92.5,14.0
8274.0,1,92.5,14.0
8274.0,2,92.5,14.0
8274.0,3,92.5,14.0
8274.0,4,92.5,14.0
8275.0,0,94.628,13.6
8275.0,1,94.628,13.6
8275.0,2,94.628,13.6
8275.0,3,94.628,13.6
8275.0,4,94.628,13.6
8276.0,0,92.5,14.0
8276.0,1,92.5,14.0
8276.0,2,92.5,14.0
8276.0,3,92.5,14.0
8276.0,4,92.5,14.0
8277.0,0,92.5,14.0
8277.0,1,92.5,14.0
8277.0,2,92.5,14.0
8277.0,3,92.5,14.0
8277.0,4,92.5,14.0
8278.0,0,88.134,16.0
8278.0,1,88.134,16.0
8278.0,2,88.134,16.0
8278.0,3,88.134,16.0
8278.0,4,88.134,16.0
8279.0,0,93.75,15.0
8279.0,1,93.75,15.0
8279.0,2,93.75,15.0
8279.0,3,93.75,15.0
8279.0,4,93.75,15.0
8280.0,0,33.464,8.0
8280.0,1,33.464,8.0
8280.0,2,33.464,8.0
8280.0,3,33.464,8.0
8280.0,4,33.464,8.0
8281.0,0,34.064,8.0
8281.0,1,34.064,8.0
8281.0,2,34.064,8.0
8281.0,3,34.064,8.0
8281.0,4,34.064,8.0
8282.0,0,92.596,13.2
8282.0,1,92.596,13.2
8282.0,2,92.596,13.2
8282.0,3,92.596,13.2
8282.0,4,92.596,13.2
8283.0,0,33.1,8.0
8283.0,1,33.1,8.0
8283.0,2,33.1,8.0
8283.0,3,33.1,8.0
8283.0,4,33.1,8.0
8284.0,0,34.524,8.8
8284.0,1,34.524,8.8
8284.0,2,34.524,8.8
8284.0,3,34.524,8.8
8284.0,4,34.524,8.8
8285.0,0,93.544,14.2
8285.0,1,93.544,14.2
8285.0,2,93.544,14.2
8285.0,3,93.544,14.2
8285.0,4,93.544,14.2
8286.0,0,96.174,14.4
8286.0,1,96.174,14.4
8286.0,2,96.174,14.4
8286.0,3,96.174,14.4
8286.0,4,96.174,14.4
8287.0,0,64.75399999999999,13.6
8287.0,1,64.75399999999999,13.6
8287.0,2,64.75399999999999,13.6
8287.0,3,64.75399999999999,13.6
8287.0,4,64.75399999999999,13.6
8288.0,0,96.174,14.4
8288.0,1,96.174,14.4
8288.0,2,96.174,14.4
8288.0,3,96.174,14.4
8288.0,4,96.174,14.4
8289.0,0,96.174,14.4
8289.0,1,96.174,14.4
8289.0,2,96.174,14.4
8289.0,3,96.174,14.4
8289.0,4,96.174,14.4
8290.0,0,93.714,14.8
8290.0,1,93.714,14.8
8290.0,2,93.714,14.8
8290.0,3,93.714,14.8
8290.0,4,93.714,14.8
8291.0,0,41.892,6.4
8291.0,1,41.892,6.4
8291.0,2,41.892,6.4
8291.0,3,41.892,6.4
8291.0,4,41.892,6.4
8292.0,0,89.16799999999999,14.0
8292.0,1,89.16799999999999,14.0
8292.0,2,89.16799999999999,14.0
8292.0,3,89.16799999999999,14.0
8292.0,4,89.16799999999999,14.0
8293.0,0,80.622,14.6
8293.0,1,80.622,14.6
8293.0,2,80.622,14.6
8293.0,3,80.622,14.6
8293.0,4,80.622,14.6
8294.0,0,64.33,13.2
8294.0,1,64.33,13.2
8294.0,2,64.33,13.2
8294.0,3,64.33,13.2
8294.0,4,64.33,13.2
8295.0,0,89.07399999999998,14.0
8295.0,1,89.07399999999998,14.0
8295.0,2,89.07399999999998,14.0
8295.0,3,89.07399999999998,14.0
8295.0,4,89.07399999999998,14.0
8296.0,0,79.542,14.8
8296.0,1,79.542,14.8
8296.0,2,79.542,14.8
8296.0,3,79.542,14.8
8296.0,4,79.542,14.8
8297.0,0,40.598,9.6
8297.0,1,40.598,9.6
8297.0,2,40.598,9.6
8297.0,3,40.598,9.6
8297.0,4,40.598,9.6
8298.0,0,66.3,13.0
8298.0,1,66.3,13.0
8298.0,2,66.3,13.0
8298.0,3,66.3,13.0
8298.0,4,66.3,13.0
8299.0,0,93.474,15.0
8299.0,1,93.474,15.0
8299.0,2,93.474,15.0
8299.0,3,93.474,15.0
8299.0,4,93.474,15.0
8300.0,0,66.304,13.0
8300.0,1,66.304,13.0
8300.0,2,66.304,13.0
8300.0,3,66.304,13.0
8300.0,4,66.304,13.0
8301.0,0,66.3,13.0
8301.0,1,66.3,13.0
8301.0,2,66.3,13.0
8301.0,3,66.3,13.0
8301.0,4,66.3,13.0
8302.0,0,92.572,14.0
8302.0,1,92.572,14.0
8302.0,2,92.572,14.0
8302.0,3,92.572,14.0
8302.0,4,92.572,14.0
8303.0,0,95.22,12.4
8303.0,1,95.22,12.4
8303.0,2,95.22,12.4
8303.0,3,95.22,12.4
8303.0,4,95.22,12.4
8304.0,0,37.026,9.4
8304.0,1,37.026,9.4
8304.0,2,37.026,9.4
8304.0,3,37.026,9.4
8304.0,4,37.026,9.4
8305.0,0,36.296,9.0
8305.0,1,36.296,9.0
8305.0,2,36.296,9.0
8305.0,3,36.296,9.0
8305.0,4,36.296,9.0
8306.0,0,93.192,15.4
8306.0,1,93.192,15.4
8306.0,2,93.192,15.4
8306.0,3,93.192,15.4
8306.0,4,93.192,15.4
8307.0,0,34.312,9.4
8307.0,1,34.312,9.4
8307.0,2,34.312,9.4
8307.0,3,34.312,9.4
8307.0,4,34.312,9.4
8308.0,0,36.734,9.4
8308.0,1,36.734,9.4
8308.0,2,36.734,9.4
8308.0,3,36.734,9.4
8308.0,4,36.734,9.4
8309.0,0,95.816,14.4
8309.0,1,95.816,14.4
8309.0,2,95.816,14.4
8309.0,3,95.816,14.4
8309.0,4,95.816,14.4
8310.0,0,96.532,11.4
8310.0,1,96.532,11.4
8310.0,2,96.532,11.4
8310.0,3,96.532,11.4
8310.0,4,96.532,11.4
8311.0,0,95.868,9.8
8311.0,1,95.868,9.8
8311.0,2,95.868,9.8
8311.0,3,95.868,9.8
8311.0,4,95.868,9.8
8312.0,0,78.63199999999999,12.0
8312.0,1,78.63199999999999,12.0
8312.0,2,78.63199999999999,12.0
8312.0,3,78.63199999999999,12.0
8312.0,4,78.63199999999999,12.0
8313.0,0,96.532,11.4
8313.0,1,96.532,11.4
8313.0,2,96.532,11.4
8313.0,3,96.532,11.4
8313.0,4,96.532,11.4
8314.0,0,92.868,15.4
8314.0,1,92.868,15.4
8314.0,2,92.868,15.4
8314.0,3,92.868,15.4
8314.0,4,92.868,15.4
8315.0,0,72.236,15.4
8315.0,1,72.236,15.4
8315.0,2,72.236,15.4
8315.0,3,72.236,15.4
8315.0,4,72.236,15.4
8316.0,0,58.68000000000001,11.4
8316.0,1,58.68000000000001,11.4
8316.0,2,58.68000000000001,11.4
8316.0,3,58.68000000000001,11.4
8316.0,4,58.68000000000001,11.4
8317.0,0,56.794,13.6
8317.0,1,56.794,13.6
8317.0,2,56.794,13.6
8317.0,3,56.794,13.6
8317.0,4,56.794,13.6
8318.0,0,54.081999999999994,12.6
