row_index,replicate_id,timestamp,universe_id,model_version,w1_energy,w2_drought,w3_rebellion,w4_policy,w5_social,despair_rate,rebellion_sentence_weight,natural_death_rate_quarterly,threshold,intervention_type,intervention_quarter,intervention_threshold,intervention_coverage,intervention_applied,n_promoted,mean_despair_pre,mean_despair_post,drought_enabled,n_voyages_sampled,n_agents,total_gdp,peak_mutiny,collapse_quarter,final_mortality
3358,4,1786275552638,sobol_3358_4,v1,0.0179,0.306,0.1223,2.1293,0.4673,0.00824,0.0808,0.001329,0.646,1,24,93.52,0.594,1,0,15.058,15.058,1,30,6536,163912.5,100.0,14,6.52
3359,0,1786275553429,sobol_3359_0,v1,0.0583,0.3525,0.3577,1.8838,0.3128,0.00699,0.1708,0.002261,0.646,0,34,28.64,0.597,1,0,14.382,14.382,1,30,5645,129471.3,100.0,13,8.29
3359,1,1786275554308,sobol_3359_1,v1,0.0583,0.7087,0.3337,1.3505,0.3252,0.03127,0.2035,0.003472,0.646,1,34,98.5,0.597,1,0,17.679,17.679,0,30,5601,155197.8,95.16,14,12.69
3359,2,1786275555547,sobol_3359_2,v1,0.0583,0.3406,0.3024,2.3086,0.1552,0.02991,0.1513,0.002265,0.646,0,34,36.98,0.597,1,0,18.583,18.583,0,30,6489,197591.7,88.79,15,8.49
3359,3,1786275556302,sobol_3359_3,v1,0.0583,0.938,0.2037,1.776,0.1844,0.02007,0.2352,0.00377,0.646,0,34,50.6,0.597,1,0,20.249,20.249,0,30,6470,240676.1,90.96,16,14.79
3359,4,1786275556996,sobol_3359_4,v1,0.0583,0.306,0.1223,2.1293,0.4673,0.00824,0.0808,0.001329,0.646,1,34,93.52,0.597,1,0,14.836,14.836,1,30,6536,155163.3,100.0,13,5.65
3360,0,1786275559403,sobol_3360_0,v1,0.0157,0.3525,0.3577,1.8838,0.3128,0.00699,0.1708,0.002261,0.636,0,9,28.64,0.66,1,2259,8.0,5.556,1,30,5645,145446.2,100.0,14,45.72
3360,1,1786275566127,sobol_3360_1,v1,0.0157,0.7087,0.3337,1.3505,0.3252,0.03127,0.2035,0.003472,0.636,1,9,98.5,0.66,1,4466,8.0,1.415,0,30,5601,294519.8,15.78,-1,12.75
3360,2,1786275572721,sobol_3360_2,v1,0.0157,0.3406,0.3024,2.3086,0.1552,0.02991,0.1513,0.002265,0.636,0,9,36.98,0.66,1,2168,8.0,5.959,0,30,6489,268747.6,58.56,17,8.58
3360,3,1786275579494,sobol_3360_3,v1,0.0157,0.938,0.2037,1.776,0.1844,0.02007,0.2352,0.00377,0.636,0,9,50.6,0.66,1,2883,8.0,5.247,0,30,6470,338401.8,27.07,19,14.44
3360,4,1786275581054,sobol_3360_4,v1,0.0157,0.306,0.1223,2.1293,0.4673,0.00824,0.0808,0.001329,0.636,1,9,93.52,0.66,1,5605,8.0,1.037,1,30,6536,184613.8,100.0,24,87.85
3361,0,1786275582632,sobol_3361_0,v1,0.0298,0.3525,0.3577,1.8838,0.3128,0.00699,0.1708,0.002261,0.636,0,9,28.64,0.66,1,2259,8.0,5.556,1,30,5645,143645.2,100.0,13,45.56
