row_index,replicate_id,timestamp,universe_id,model_version,w1_energy,w2_drought,w3_rebellion,w4_policy,w5_social,despair_rate,rebellion_sentence_weight,natural_death_rate_quarterly,threshold,intervention_type,intervention_quarter,intervention_threshold,intervention_coverage,intervention_applied,n_promoted,mean_despair_pre,mean_despair_post,drought_enabled,n_voyages_sampled,n_agents,total_gdp,peak_mutiny,collapse_quarter,final_mortality
1053,1,1786309719033,sobol_1053_1,v1,0.0186,0.7087,0.3337,1.3505,0.3252,0.03127,0.2035,0.003472,0.66,1,20,98.5,0.991,1,0,16.665,16.665,0,30,5601,170844.1,89.07,16,13.23
1053,2,1786309720636,sobol_1053_2,v1,0.0186,0.3406,0.3024,2.3086,0.1552,0.02991,0.1513,0.002265,0.66,0,20,36.98,0.991,1,0,18.23,18.23,0,30,6489,228593.5,88.62,18,8.41
1053,3,1786309722647,sobol_1053_3,v1,0.0186,0.938,0.2037,1.776,0.1844,0.02007,0.2352,0.00377,0.66,0,20,50.6,0.991,1,3468,19.0,9.182,0,30,6470,348829.5,25.38,19,14.51
1053,4,1786309723849,sobol_1053_4,v1,0.0186,0.306,0.1223,2.1293,0.4673,0.00824,0.0808,0.001329,0.66,1,20,93.52,0.991,1,0,15.024,15.024,1,30,6536,167851.7,100.0,15,5.49
1054,0,1786309725066,sobol_1054_0,v1,0.0186,0.3525,0.3577,1.8838,0.3128,0.00699,0.1708,0.002261,0.627,0,20,28.64,0.381,1,0,13.846,13.846,1,30,5645,135451.0,100.0,14,8.29
1054,1,1786309726220,sobol_1054_1,v1,0.0186,0.7087,0.3337,1.3505,0.3252,0.03127,0.2035,0.003472,0.627,1,20,98.5,0.381,1,0,15.395,15.395,0,30,5601,156103.2,90.92,14,12.68
1054,2,1786309717678,sobol_1054_2,v1,0.0186,0.3406,0.3024,2.3086,0.1552,0.02991,0.1513,0.002265,0.627,0,20,36.98,0.381,1,0,16.919,16.919,0,30,6489,198860.4,86.23,16,8.4
1054,3,1786309719220,sobol_1054_3,v1,0.0186,0.938,0.2037,1.776,0.1844,0.02007,0.2352,0.00377,0.627,0,20,50.6,0.381,1,177,18.387,17.887,0,30,6470,259046.5,77.83,18,13.94
1054,4,1786309720679,sobol_1054_4,v1,0.0186,0.306,0.1223,2.1293,0.4673,0.00824,0.0808,0.001329,0.627,1,20,93.52,0.381,1,0,14.651,14.651,1,30,6536,165272.9,100.0,14,5.49
1055,0,1786309721671,sobol_1055_0,v1,0.0794,0.3525,0.3577,1.8838,0.3128,0.00699,0.1708,0.002261,0.627,0,25,28.64,0.991,1,601,12.923,11.721,1,30,5645,122610.5,100.0,13,8.47
1055,1,1786309722863,sobol_1055_1,v1,0.0794,0.7087,0.3337,1.3505,0.3252,0.03127,0.2035,0.003472,0.627,1,25,98.5,0.991,1,0,15.536,15.536,0,30,5601,147605.3,99.36,14,13.59
1055,2,1786309724245,sobol_1055_2,v1,0.0794,0.3406,0.3024,2.3086,0.1552,0.02991,0.1513,0.002265,0.627,0,25,36.98,0.991,1,0,16.247,16.247,0,30,6489,180265.9,97.27,15,8.71
1055,3,1786309725537,sobol_1055_3,v1,0.0794,0.938,0.2037,1.776,0.1844,0.02007,0.2352,0.00377,0.627,0,25,50.6,0.991,1,0,16.587,16.587,0,30,6470,216797.4,84.67,15,14.47
1055,4,1786309726990,sobol_1055_4,v1,0.0794,0.306,0.1223,2.1293,0.4673,0.00824,0.0808,0.001329,0.627,1,25,93.52,0.991,1,0,13.529,13.529,1,30,6536,152956.4,100.0,13,5.54
1056,0,1786309718215,sobol_1056_0,v1,0.0164,0.3525,0.3577,1.8838,0.3128,0.00699,0.1708,0.002261,0.638,0,5,28.64,0.972,1,3906,4.0,2.603,1,30,5645,152513.5,100.0,14,72.28
